"JOURNAL","YEAR","VOLUME","ISSUE","TITLE","NAME","INST","COUNTRY"
"OECOL",2014,174,1,"SE","Oyvind  Fiksen","University of Bergen","Norway"
"JAPE",2015,52,1,"SE","Peter  Mannin","University of Bern","Switzerland"
"PLANTECOL",1990,86,1,"SE","Otto  Hegg","University of Bern","Switzerland"
"PLANTECOL",1991,91,NA,"SE","Otto  Hegg","University of Bern","Switzerland"
"PLANTECOL",1992,98,1,"SE","Otto  Hegg","University of Bern","Switzerland"
"PLANTECOL",2002,158,1,"SE","David M Newbery","University of Bern ","Switzerland"
"PLANTECOL",2003,164,1,"SE","David M Newbery","University of Bern ","Switzerland"
"PLANTECOL",2004,170,1,"SE","David M Newbery","University of Bern ","Switzerland"
"PLANTECOL",2006,182,NA,"SE","David M Newbery","University of Bern ","Switzerland"
"PLANTECOL",2007,188,1,"SE","David M Newbery","University of Bern ","Switzerland"
"PLANTECOL",2008,194,1,"SE","David M Newbery","University of Bern ","Switzerland"
"PLANTECOL",2009,200,1,"SE","David M Newbery","University of Bern ","Switzerland"
"PLANTECOL",2010,206,1,"SE","David M Newbery","University of Bern ","Switzerland"
"OECOL",2005,142,1,"SE","Sven  Bacher","University of Berne","Switzerland"
"OECOL",2006,146,4,"SE","Sven  Bacher","University of Berne","Switzerland"
"OECOL",2007,150,4,"SE","Sven  Bacher","University of Berne","Switzerland"
"OECOL",2008,154,4,"SE","Sven  Bacher","University of Berne","Switzerland"
"OECOL",2009,158,4,"SE","Sven  Bacher","University of Berne","Switzerland"
"OECOL",2010,162,1,"SE","Sven  Bacher","University of Berne","Switzerland"
"OECOL",2011,165,1,"SE","Sven  Bacher","University of Berne","Switzerland"
"OECOL",2012,170,2,"SE","Sven  Bacher","University of Berne","Switzerland"
"OECOL",2013,171,1,"SE","Sven  Bacher","University of Berne","Switzerland"
"OECOL",2014,174,1,"SE","Sven  Bacher","University of Berne","Switzerland"
"JAPE",2010,47,1,"SE","Lesley  Batty","University of Birmingham","England"
"JAPE",2011,48,1,"SE","Lesley  Batty","University of Birmingham","England"
"JAPE",2012,49,1,"SE","Lesley  Batty","University of Birmingham","England"
"JAPE",2013,50,1,"SE","Lesley  Batty","University of Birmingham","England"
"JZOOL",1989,216,1,"SE","P J Butler","University of Birmingham","England"
"FEM",2003,172,1,"SE","Federico  Magnani","University of Bologna","Italy"
"FEM",2004,187,1,"SE","Federico  Magnani","University of Bologna","Italy"
"FEM",2005,204,1,"SE","Federico  Magnani","University of Bologna","Italy"
"FEM",2006,221,1,"SE","Federico  Magnani","University of Bologna","Italy"
"FEM",2007,238,1,"SE","Federico  Magnani","University of Bologna","Italy"
"FEM",2008,254,1,"SE","Federico  Magnani","University of Bologna","Italy"
"FEM",2009,257,1,"SE","Federico  Magnani","University of Bologna","Italy"
"FEM",1991,40,1,"SE","Joao S DeQueiroz","University of Botswana","Botswana"
"FEM",1992,47,1,"SE","Joao S DeQueiroz","University of Botswana","Botswana"
"FEM",1993,56,1,"SE","Joao S DeQueiroz","University of Botswana","Botswana"
"FEM",1994,63,1,"SE","Joao S DeQueiroz","University of Botswana","Botswana"
"FEM",1995,71,1,"SE","Joao S DeQueiroz","University of Botswana","Botswana"
"OECOL",2003,134,4,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2004,138,1,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2005,142,1,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2006,146,4,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2007,150,4,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2008,154,4,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2009,158,4,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2010,162,1,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2011,165,1,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2012,170,2,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2013,171,1,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2014,174,1,"SE","Mercedes  Bustamante","University of Brasilia","Brazil"
"OECOL",2006,146,4,"SE","Thomas S Hoffmeister","University of Bremen","Germany"
"OECOL",2007,150,4,"SE","Thomas S Hoffmeister","University of Bremen","Germany"
"OECOL",2008,154,4,"SE","Thomas S Hoffmeister","University of Bremen","Germany"
"OECOL",2009,158,4,"SE","Thomas S Hoffmeister","University of Bremen","Germany"
"OECOL",2010,162,1,"SE","Thomas S Hoffmeister","University of Bremen","Germany"
"OECOL",2011,165,1,"SE","Thomas S Hoffmeister","University of Bremen","Germany"
"OECOL",2012,170,2,"SE","Thomas S Hoffmeister","University of Bremen","Germany"
"OECOL",2013,171,1,"SE","Thomas S Hoffmeister","University of Bremen","Germany"
"OECOL",2014,174,1,"SE","Thomas S Hoffmeister","University of Bremen","Germany"
"JANE",2009,78,1,"SE","Martin  Genner","University of Bristol","England"
"JANE",2010,79,1,"SE","Martin  Genner","University of Bristol","England"
"JANE",2011,80,1,"SE","Martin  Genner","University of Bristol","England"
"JANE",2012,81,1,"SE","Martin  Genner","University of Bristol","England"
"JANE",2013,82,1,"SE","Martin  Genner","University of Bristol","England"
"JANE",2014,83,1,"SE","Martin  Genner","University of Bristol","England"
"JAPE",2005,42,1,"SE","Philip A Stephens","University of Bristol","England"
"JAPE",2006,43,1,"SE","Philip A Stephens","University of Bristol","England"
"JAPE",2007,44,1,"AE","Philip A Stephens","University of Bristol","England"
"JAPE",2010,47,1,"SE","Eric  Morgan","University of Bristol","England"
"JAPE",2011,48,1,"SE","Eric  Morgan","University of Bristol","England"
"JAPE",2012,49,1,"SE","Eric  Morgan","University of Bristol","England"
"JAPE",2013,50,1,"SE","Eric  Morgan","University of Bristol","England"
"JAPE",2014,51,1,"SE","Eric  Morgan","University of Bristol","England"
"JAPE",2009,46,1,"EIC","Jane  Memmott","University of Bristol","England"
"JAPE",2010,47,1,"EIC","Jane  Memmott","University of Bristol","England"
"JAPE",2011,48,1,"EIC","Jane  Memmott","University of Bristol","England"
"JAPE",2001,38,1,"AE","Jon  Marshall","University of Bristol","England"
"JAPE",2002,39,1,"AE","Jon  Marshall","University of Bristol","England"
"JAPE",2003,40,1,"AE","Jon  Marshall","University of Bristol","England"
"JAPE",2004,41,1,"AE","Jon  Marshall","University of Bristol","England"
"JAPE",2010,47,1,"SE","Michael  Pocock","University of Bristol","England"
"JAPE",2011,48,1,"SE","Michael  Pocock","University of Bristol","England"
"JAPE",2012,49,1,"SE","Michael  Pocock","University of Bristol","England"
"JAPE",2013,50,1,"SE","Michael  Pocock","University of Bristol","England"
"JAPE",2014,51,1,"SE","Michael  Pocock","University of Bristol","England"
"JAPE",2015,52,1,"SE","Michael  Pocock","University of Bristol","England"
"JZOOL",1993,229,1,"SE","R C Tinsley","University of Bristol","England"
"JZOOL",1994,232,1,"SE","R C Tinsley","University of Bristol","England"
"JZOOL",1995,235,1,"SE","R C Tinsley","University of Bristol","England"
"AMNAT",1998,151,1,"AE","Sarah P Otto","University of British Columbia","Canada"
"AMNAT",1998,151,1,"AE","Dolph  Schluter","University of British Columbia","Canada"
"AMNAT",1999,153,1,"AE","Sarah P Otto","University of British Columbia","Canada"
"AMNAT",1999,153,1,"AE","Dolph  Schluter","University of British Columbia","Canada"
"AMNAT",1999,153,1,"AE","Kermit  Ritland","University of British Columbia","Canada"
"AMNAT",2000,155,1,"AE","Sarah P Otto","University of British Columbia","Canada"
"AMNAT",2000,155,1,"AE","Dolph  Schluter","University of British Columbia","Canada"
"AMNAT",2000,155,1,"AE","Kermit  Ritland","University of British Columbia","Canada"
"AMNAT",2001,157,1,"AE","Sarah P Otto","University of British Columbia","Canada"
"AMNAT",2001,157,1,"AE","Kermit  Ritland","University of British Columbia","Canada"
"AMNAT",2009,NA,NA,"SE","Diane S Srivastava","University of British Columbia","Canada"
"AMNAT",2010,NA,NA,"SE","Darren  Irwin","University of British Columbia","Canada"
"AMNAT",2010,NA,NA,"SE","Diane S Srivastava","University of British Columbia","Canada"
"AMNAT",2011,NA,NA,"SE","Darren  Irwin","University of British Columbia","Canada"
"AMNAT",2011,NA,NA,"SE","Diane S Srivastava","University of British Columbia","Canada"
"AMNAT",2012,NA,NA,"SE","Darren  Irwin","University of British Columbia","Canada"
"AMNAT",2012,NA,NA,"SE","Diane S Srivastava","University of British Columbia","Canada"
"AMNAT",2013,NA,NA,"SE","Diane S Srivastava","University of British Columbia","Canada"
"AMNAT",2005,165,1,"SE","Michael  Whitlock","University of British Columbia","Canada"
"AREES",2014,45,NA,"SE","Sarah P Otto","University of British Columbia","Canada"
"FEM",1991,40,1,"SE","John A McLean","University of British Columbia","Canada"
"FEM",1992,47,1,"SE","John A McLean","University of British Columbia","Canada"
"FEM",1993,56,1,"SE","John A McLean","University of British Columbia","Canada"
"FEM",1994,63,1,"SE","John A McLean","University of British Columbia","Canada"
"FEM",1995,71,1,"SE","John A McLean","University of British Columbia","Canada"
"FEM",2013,287,1,"AE","Cindy E Prescott","University of British Columbia","Canada"
"FEM",2014,311,1,"AE","Cindy E Prescott","University of British Columbia","Canada"
"FEM",2015,335,1,"AE","Cindy E Prescott","University of British Columbia","Canada"
"FEM",2010,260,1,"SE","Susan W Simard","University of British Columbia","Canada"
"FEM",2011,262,1,"SE","Susan W Simard","University of British Columbia","Canada"
"FEM",2012,286,1,"SE","Susan W Simard","University of British Columbia","Canada"
"FEM",2013,287,1,"SE","Susan W Simard","University of British Columbia","Canada"
"FEM",2014,311,1,"SE","Susan W Simard","University of British Columbia","Canada"
"FEM",2015,335,1,"SE","Susan W Simard","University of British Columbia","Canada"
"FEM",1985,10,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1986,14,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1987,18,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1988,23,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1989,27,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1990,30,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1991,40,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1992,47,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1993,56,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1994,63,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1995,71,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1996,80,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1997,90,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1998,100,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",1999,113,1,"SE","Oscar  Sziklai","University of British Columbia","Canada"
"FEM",2008,254,1,"SE","Xiaohua  Wei","University of British Columbia","Canada"
"FEM",2009,257,1,"SE","Xiaohua  Wei","University of British Columbia","Canada"
"FEM",2010,260,1,"SE","Xiaohua  Wei","University of British Columbia","Canada"
"FEM",2011,262,1,"SE","Xiaohua  Wei","University of British Columbia","Canada"
"FEM",2012,286,1,"SE","Xiaohua  Wei","University of British Columbia","Canada"
"FEM",2013,287,1,"SE","Xiaohua  Wei","University of British Columbia","Canada"
"FEM",2014,311,1,"SE","Xiaohua  Wei","University of British Columbia","Canada"
"FEM",2015,335,1,"SE","Xiaohua  Wei","University of British Columbia","Canada"
"JANE",1986,55,1,"SE","C J Krebs","University of British Columbia","Canada"
"JANE",1987,56,1,"SE","C J Krebs","University of British Columbia","Canada"
"JANE",1988,57,1,"SE","C J Krebs","University of British Columbia","Canada"
"JANE",1989,58,1,"SE","C J Krebs","University of British Columbia","Canada"
"JANE",1990,59,1,"SE","C J Krebs","University of British Columbia","Canada"
"JANE",1985,54,1,"SE","C J Krebs","University of British Columbia","Canada"
"JAPE",2006,43,1,"SE","John S Richardson","University of British Columbia","Canada"
"JAPE",2007,44,1,"SE","John S Richardson","University of British Columbia","Canada"
"JAPE",2008,45,1,"SE","John S Richardson","University of British Columbia","Canada"
"JAPE",2009,46,1,"SE","John S Richardson","University of British Columbia","Canada"
"JAPE",2010,47,1,"SE","John S Richardson","University of British Columbia","Canada"
"JAPE",2011,48,1,"SE","John S Richardson","University of British Columbia","Canada"
"JAPE",2012,49,1,"SE","John S Richardson","University of British Columbia","Canada"
"JZOOL",2008,NA,1,"SE","Rob  Williams","University of British Columbia","Canada"
"JZOOL",2009,NA,1,"SE","Rob  Williams","University of British Columbia","Canada"
"JZOOL",2010,NA,1,"SE","Rob  Williams","University of British Columbia","Canada"
"JZOOL",2011,NA,1,"SE","Rob  Williams","University of British Columbia","Canada"
"JZOOL",2012,286,1,"SE","Rob  Williams","University of British Columbia","Canada"
"JZOOL",2013,289,1,"SE","Rob  Williams","University of British Columbia","Canada"
"JZOOL",2014,292,1,"SE","Rob  Williams","University of British Columbia","Canada"
"OECOL",1985,65,2,"SE","Judith H Myers","University of British Columbia","Canada"
"OECOL",2010,162,1,"SE","Jonathan  Shurin","University of British Columbia","Canada"
"OECOL",1985,65,2,"SE","Charles J Krebs","University of British Columbia","Canada"
"OECOL",1987,71,2,"SE","Charles J Krebs","University of British Columbia","Canada"
"OECOL",1988,75,1,"SE","Charles J Krebs","University of British Columbia","Canada"
"OECOL",1989,78,1,"SE","Charles J Krebs","University of British Columbia","Canada"
"OIKOS",1990,57,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",1991,60,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",1992,63,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",1993,66,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",1994,69,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",1995,72,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",1996,75,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",1997,79,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",1998,81,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",1999,84,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",2000,88,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",2001,92,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",2002,96,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",2003,100,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",2004,104,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"OIKOS",2004,104,1,"Other","Charles  Krebs","University of British Columbia","Canada"
"LECO",2015,30,1,"SE","S E Gergel","University of British Columbia, Vancouver","Canada"
"OECOL",2007,150,4,"SE","Carlos L Ballare","University of Buenos Aires","Argentina"
"OECOL",2008,154,4,"SE","Carlos L Ballare","University of Buenos Aires","Argentina"
"OECOL",2009,158,4,"SE","Carlos L Ballare","University of Buenos Aires","Argentina"
"OECOL",2010,162,1,"SE","Carlos L Ballare","University of Buenos Aires","Argentina"
"OECOL",2011,165,1,"SE","Carlos L Ballare","University of Buenos Aires","Argentina"
"OECOL",2012,170,2,"SE","Carlos L Ballare","University of Buenos Aires","Argentina"
"OECOL",2013,171,1,"SE","Carlos L Ballare","University of Buenos Aires","Argentina"
"OECOL",2005,142,1,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"OECOL",2006,146,4,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"OECOL",2007,150,4,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"OECOL",2008,154,4,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"OECOL",2009,158,4,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"OECOL",2010,162,1,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"OECOL",2011,165,1,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"OECOL",2012,170,2,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"OECOL",2013,171,1,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"OECOL",2014,174,1,"SE","Amy T Austin","University of Buenos Aires","Argentina"
"PLANTECOL",1990,86,1,"SE","Osvaldo E Sala","University of Buenos Aires","Argentina"
"PLANTECOL",1991,91,NA,"SE","Osvaldo E Sala","University of Buenos Aires","Argentina"
"PLANTECOL",1992,98,1,"SE","Osvaldo E Sala","University of Buenos Aires","Argentina"
"PLANTECOL",1993,NA,1,"SE","Osvaldo E Sala","University of Buenos Aires","Argentina"
"PLANTECOL",1994,110,1,"SE","Osvaldo E Sala","University of Buenos Aires","Argentina"
"PLANTECOL",1995,116,1,"SE","Osvaldo E Sala","University of Buenos Aires","Argentina"
"PLANTECOL",1996,122,1,"SE","Osvaldo E Sala","University of Buenos Aires","Argentina"
"OECOL",1995,101,1,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"OECOL",1996,105,1,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"OECOL",1997,109,4,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"OECOL",1998,113,4,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"OECOL",1999,118,4,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"OECOL",2000,122,4,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"OECOL",2001,126,4,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"OECOL",2002,130,4,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"OECOL",2003,134,4,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"OECOL",2004,138,1,"SE","Osvaldo E Sala","University of Buenos Aires ","Argentina"
"AMNAT",2015,186,1,"AE","Lawrence D Harder","University of Calgary","Canada"
"AMNAT",2014,NA,NA,"SE","Lawrence  Harder","University of Calgary","Canada"
"JAPE",2012,49,1,"SE","Erika  Crispo","University of Calgary","Canada"
"JAPE",2013,50,1,"SE","Erika  Crispo","University of Calgary","Canada"
"JAPE",2014,51,1,"SE","Erika  Crispo","University of Calgary","Canada"
"JAPE",2015,52,1,"SE","Erika  Crispo","University of Calgary","Canada"
"LECO",2015,30,1,"SE","D  Bender","University of Calgary","Canada"
"AMNAT",1991,137,1,"AE","F Stuart Chapin","University of California","USA"
"AMNAT",1991,138,1,"AE","F Stuart Chapin","University of California","USA"
"AMNAT",1991,138,1,"AE","William R Rice","University of California","USA"
"AMNAT",1991,138,1,"AE","Wayne P Sousa","University of California","USA"
"AMNAT",1991,138,1,"AE","Judy A Stamps","University of California","USA"
"AMNAT",1992,139,1,"AE","F Stuart Chapin","University of California","USA"
"AMNAT",1992,140,1,"AE","F Stuart Chapin","University of California","USA"
"AMNAT",1992,139,1,"AE","William R Rice","University of California","USA"
"AMNAT",1992,140,1,"AE","William R Rice","University of California","USA"
"AMNAT",1992,139,1,"AE","Wayne P Sousa","University of California","USA"
"AMNAT",1992,140,1,"AE","Wayne P Sousa","University of California","USA"
"AMNAT",1992,139,1,"AE","Judy A Stamps","University of California","USA"
"AMNAT",1992,140,1,"AE","Judy A Stamps","University of California","USA"
"AMNAT",1993,141,1,"AE","F Stuart Chapin","University of California","USA"
"AMNAT",1993,142,1,"AE","F Stuart Chapin","University of California","USA"
"AMNAT",1993,141,1,"AE","William R Rice","University of California","USA"
"AMNAT",1993,142,1,"AE","William R Rice","University of California","USA"
"AMNAT",1993,141,1,"AE","Wayne P Sousa","University of California","USA"
"AMNAT",1993,142,1,"AE","Wayne P Sousa","University of California","USA"
"AMNAT",1993,141,1,"AE","Judy A Stamps","University of California","USA"
"AMNAT",1993,142,1,"AE","Judy A Stamps","University of California","USA"
"AMNAT",1994,143,1,"AE","Steven A Frank","University of California","USA"
"AMNAT",1994,144,1,"AE","Steven A Frank","University of California","USA"
"AMNAT",1994,143,1,"AE","William R Rice","University of California","USA"
"AMNAT",1994,144,1,"AE","William R Rice","University of California","USA"
"AMNAT",1994,143,1,"AE","Wayne P Sousa","University of California","USA"
"AMNAT",1994,144,1,"AE","Wayne P Sousa","University of California","USA"
"AMNAT",1994,143,1,"AE","Judy A Stamps","University of California","USA"
"AMNAT",1994,144,1,"AE","Judy A Stamps","University of California","USA"
"AMNAT",1995,145,1,"AE","Steven A Frank","University of California","USA"
"AMNAT",1995,146,1,"AE","Steven A Frank","University of California","USA"
"AMNAT",1995,145,1,"AE","Joan B Silk","University of California","USA"
"AMNAT",1995,146,1,"AE","Joan B Silk","University of California","USA"
"AMNAT",1995,145,1,"AE","Judy A Stamps","University of California","USA"
"AMNAT",1995,146,1,"AE","Judy A Stamps","University of California","USA"
"AMNAT",1996,147,1,"AE","John A Endler","University of California","USA"
"AMNAT",1996,148,1,"AE","John A Endler","University of California","USA"
"AMNAT",1996,147,1,"AE","Susan  Harrison","University of California","USA"
"AMNAT",1996,148,1,"AE","Susan  Harrison","University of California","USA"
"AMNAT",1997,149,1,"AE","John A Endler","University of California","USA"
"AMNAT",1997,149,1,"AE","Marlene  Zuk","University of California","USA"
"AMNAT",1997,149,1,"AE","Susan  Harrison","University of California","USA"
"AMNAT",1998,151,1,"AE","Steven D Gaines","University of California","USA"
"AMNAT",1998,151,1,"AE","Marlene  Zuk","University of California","USA"
"AMNAT",1998,151,1,"AE","Susan  Harrison","University of California","USA"
"AMNAT",1999,153,1,"AE","John A Endler","University of California","USA"
"AMNAT",1999,153,1,"AE","Steven D Gaines","University of California","USA"
"AMNAT",1999,153,1,"AE","Marlene  Zuk","University of California","USA"
"AMNAT",2000,155,1,"AE","John A Endler","University of California","USA"
"AMNAT",2000,155,1,"AE","Steven D Gaines","University of California","USA"
"AMNAT",2000,155,1,"AE","Marlene  Zuk","University of California","USA"
"AMNAT",2001,157,1,"AE","John A Endler","University of California","USA"
"AMNAT",2001,157,1,"AE","Daniel  Doak","University of California","USA"
"AMNAT",2001,157,1,"AE","Marlene  Zuk","University of California","USA"
"AMNAT",2002,159,1,"AE","Daniel  Doak","University of California","USA"
"AMNAT",2002,159,1,"AE","Trevor  Price","University of California","USA"
"AMNAT",2003,161,1,"AE","Daniel  Doak","University of California","USA"
"AMNAT",2003,161,1,"AE","Kaustuv  Roy","University of California","USA"
"AMNAT",2003,161,1,"AE","Peter  Wainwright","University of California","USA"
"AMNAT",2003,161,1,"AE","Trevor  Price","University of California","USA"
"AMNAT",2004,163,1,"AE","Nipam H Patel","University of California","USA"
"AMNAT",2004,163,1,"AE","Kaustuv  Roy","University of California","USA"
"AMNAT",2004,163,1,"AE","Peter  Nonacs","University of California","USA"
"AMNAT",2004,163,1,"AE","Peter  Wainwright","University of California","USA"
"AMNAT",2015,186,1,"AE","Stephen R Proulx","University of California","USA"
"AMNAT",2015,186,1,"AE","David N Reznick","University of California","USA"
"AMNAT",2015,186,1,"AE","John J Stachowicz","University of California","USA"
"AMNAT",2015,186,1,"AE","Peter  Nonacs","University of California","USA"
"AMNAT",2015,186,1,"AE","Priyanga  Amarasekare","University of California","USA"
"AMNAT",2015,186,1,"AE","Robert  Dudley","University of California","USA"
"AMNAT",2015,186,1,"AE","Susan  Harrison","University of California","USA"
"AREES",2014,45,NA,"AE","H Bradley Shaffer","University of California","USA"
"AREES",2013,44,NA,"AE","H Bradley Shaffer","University of California","USA"
"BITR",2014,46,1,"SE","Stacy  Philpott","University of California","USA"
"EVOL",2015,69,NA,"EIC","Daphne  Fairbairn","University of California","USA"
"FEM",2003,172,1,"SE","John G McColl","University of California","USA"
"FEM",2004,187,1,"SE","John G McColl","University of California","USA"
"JAPE",2015,52,1,"SE","Jeremy  James","University of California","USA"
"MARECOL",1990,11,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1991,12,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1992,13,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1993,14,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1994,15,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1995,16,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1996,17,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1997,18,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1998,19,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1999,20,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",2000,21,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",2001,22,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",2002,23,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",2003,24,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",2004,25,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",2005,26,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",2006,27,1,"SE","Horst  Felbeck","University of California","USA"
"MARECOL",1980,1,1,"SE","Robert R Hessler","University of California","US"
"MARECOL",1981,2,1,"SE","Robert R Hessler","University of California","US"
"MARECOL",1982,3,1,"SE","Robert R Hessler","University of California","US"
"MARECOL",1983,4,1,"SE","Robert R Hessler","University of California","US"
"MARECOL",1984,5,1,"SE","Robert R Hessler","University of California","US"
"MARECOL",1985,6,1,"SE","Robert R Hessler","University of California","US"
"MARECOL",1986,7,1,"SE","Robert R Hessler","University of California","US"
"MARECOL",1987,8,1,"SE","Robert R Hessler","University of California","US"
"MARECOL",1988,9,1,"SE","Robert R Hessler","University of California","US"
"MARECOL",1989,10,1,"SE","Robert R Hessler","University of California","US"
"OECOL",1998,113,4,"SE","Mary V Price","University of California ","USA"
"OECOL",1999,118,4,"SE","Mary V Price","University of California ","USA"
"OECOL",2000,122,4,"SE","Mary V Price","University of California ","USA"
"OECOL",2001,126,4,"SE","Mary V Price","University of California ","USA"
"OECOL",2002,130,4,"SE","Mary V Price","University of California ","USA"
"OECOL",1996,105,1,"SE","Kenneth A Nagy","University of California ","USA"
"OECOL",1997,109,4,"SE","Kenneth A Nagy","University of California ","USA"
"OECOL",1998,113,4,"SE","Kenneth A Nagy","University of California ","USA"
"OECOL",1999,118,4,"SE","Kenneth A Nagy","University of California ","USA"
"EVOL",2012,66,NA,"SE","Artyom  Kopp","University of California at Davis","USA"
"AREES",2014,45,NA,"SE","Mary Eleanor Power","University of California Berkeley","USA"
"AREES",2013,44,NA,"SE","Mary Eleanor Power","University of California Berkeley","USA"
"AREES",2014,45,NA,"SE","Kasutuv Roy Roy","University of California San Diego","USA"
"AREES",2013,44,NA,"SE","Kasutuv Roy Roy","University of California San Diego","USA"
"AMNAT",2008,NA,NA,"SE","David D Ackerly","University of California-Berkeley","USA"
"AMNAT",2009,NA,NA,"SE","David D Ackerly","University of California-Berkeley","USA"
"AMNAT",2010,NA,NA,"SE","David D Ackerly","University of California-Berkeley","USA"
"AMNAT",2011,NA,NA,"SE","David D Ackerly","University of California-Berkeley","USA"
"AMNAT",2012,NA,NA,"SE","David D Ackerly","University of California-Berkeley","USA"
"AMNAT",2013,NA,NA,"SE","David D Ackerly","University of California-Berkeley","USA"
"AMNAT",2014,NA,NA,"SE","David D Ackerly","University of California-Berkeley","USA"
"AMNAT",2007,NA,NA,"SE","Sergey  Nuzhdin","University of California-Davis","USA"
"AMNAT",2008,NA,NA,"SE","Sergey  Nuzhdin","University of California-Davis","USA"
"AMNAT",2010,NA,NA,"SE","Susan  Harrison","University of California-Davis","USA"
"AMNAT",2012,NA,NA,"SE","John J Stachowicz","University of California-Davis","USA"
"AMNAT",2013,NA,NA,"SE","Susan  Harrison","University of California-Davis","USA"
"AMNAT",2013,NA,NA,"SE","John J Stachowicz","University of California-Davis","USA"
