"","JOURNAL","YEAR","editor_id","FIRST_NAME","MIDDLE_NAME","LAST_NAME","INST","UNIT","CITY","STATE","COUNTRY","NOTES","X"
"263","JAPE",1998,"3075","Rhys","E","Green",NA,NA,NA,NA,"United Kingdom",NA,NA
"264","JAPE",1999,"3075","Rhys","E","Green",NA,NA,NA,NA,"United Kingdom",NA,NA
"265","JAPE",2000,"3075","Rhys","E","Green",NA,NA,"Cambridge",NA,"United Kingdom",NA,NA
"266","JAPE",2001,"3075","Rhys","E","Green",NA,NA,NA,NA,"United Kingdom",NA,NA
"267","JAPE",2002,"3075","Rhys","E","Green",NA,NA,NA,NA,"United Kingdom",NA,NA
"268","JAPE",2008,"718","Daniel",NA,"Haydon",NA,NA,NA,NA,"United Kingdom",NA,NA
"269","JAPE",2009,"718","Daniel",NA,"Haydon",NA,NA,"Glasgow",NA,"United Kingdom",NA,NA
"270","ECOLOGY",2003,"1079","Fangliang",NA,"He","Canadian Forest Service",NA,NA,NA,"Canada",NA,NA
"271","JAPE",2010,"1079","Fangliang",NA,"He","University of Alberta",NA,NA,NA,"Canada",NA,NA
"272","JAPE",2007,"1079","Fangliang",NA,"He",NA,NA,"Alberta",NA,"Canada",NA,NA
"273","JAPE",2008,"1079","Fangliang",NA,"He",NA,NA,NA,NA,"Canada",NA,NA
"274","JAPE",2009,"1079","Fangliang",NA,"He",NA,NA,NA,NA,"Canada",NA,NA
"275","JAPE",2010,"2407","Mark",NA,"Hebblewhite","University of Montana",NA,NA,NA,"USA",NA,NA
"276","JAPE",2007,"2407","Mark",NA,"Hebblewhite",NA,NA,"Montana",NA,"USA",NA,NA
"277","JAPE",2008,"2407","Mark",NA,"Hebblewhite",NA,NA,NA,NA,"USA",NA,NA
"278","JAPE",2009,"2407","Mark",NA,"Hebblewhite",NA,NA,NA,NA,"USA",NA,NA
"279","JAPE",2011,"2407","Mark",NA,"Hebblewhite",NA,NA,NA,NA,"USA",NA,NA
"280","JAPE",2012,"2407","Mark",NA,"Hebblewhite",NA,NA,NA,NA,"USA",NA,NA
"281","JAPE",2003,"2827","Pall",NA,"Hersteinsson",NA,NA,"Reykjavik",NA,"Iceland",NA,NA
"282","JAPE",2004,"2827","Pall",NA,"Hersteinsson",NA,NA,NA,NA,"Iceland",NA,NA
"283","JAPE",2005,"2827","Pall",NA,"Hersteinsson",NA,NA,NA,NA,"Iceland",NA,NA
"284","JAPE",2006,"2827","Pall",NA,"Hersteinsson",NA,NA,NA,NA,"Iceland",NA,NA
"285","JAPE",1996,"104","Alison",NA,"Hester",NA,NA,"Aberdeen",NA,"United Kingdom",NA,NA
"286","JAPE",1997,"104","Alison",NA,"Hester",NA,NA,NA,NA,"United Kingdom",NA,NA
"287","JAPE",1998,"104","Alison",NA,"Hester",NA,NA,NA,NA,"United Kingdom",NA,NA
"288","JAPE",1999,"104","Alison",NA,"Hester",NA,NA,NA,NA,"United Kingdom",NA,NA
"289","JAPE",2000,"104","Alison",NA,"Hester",NA,NA,NA,NA,"United Kingdom",NA,NA
"290","JAPE",2001,"104","Alison",NA,"Hester",NA,NA,NA,NA,"United Kingdom",NA,NA
"291","JAPE",2002,"104","Alison",NA,"Hester",NA,NA,NA,NA,"United Kingdom",NA,NA
"292","JAPE",1993,"722","David","A","Hill",NA,NA,"Thetford",NA,"United Kingdom",NA,NA
"293","JAPE",1994,"722","David","A","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"294","JAPE",1995,"722","David","A","Hill",NA,NA,"Cambridge",NA,"United Kingdom",NA,NA
"295","JAPE",1996,"722","David","A","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"296","JAPE",1997,"722","David","A","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"297","JAPE",1998,"722","David","A","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"298","JAPE",1999,"722","David","A","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"299","JAPE",1988,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"300","JAPE",1989,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"301","JAPE",1990,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"302","JAPE",1991,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"303","JAPE",1992,"2410","Mark","O","Hill",NA,NA,"Monks Wood",NA,"United Kingdom",NA,NA
"304","JAPE",1993,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"305","JAPE",1994,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"306","JAPE",1995,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"307","JAPE",1996,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"308","JAPE",1997,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"309","JAPE",1998,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"310","JAPE",1999,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"311","JAPE",2000,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"312","JAPE",2001,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"313","JAPE",2002,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"314","JAPE",2003,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"315","JAPE",2004,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"316","JAPE",2005,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"317","JAPE",2006,"2410","Mark","O","Hill",NA,NA,NA,NA,"United Kingdom",NA,NA
"318","JAPE",2011,"727","Danny",NA,"Hooftman","","","Wallingford",NA,"",NA,""
"319","JAPE",2012,"727","Danny",NA,"Hooftman",NA,NA,NA,NA,"United Kingdom",NA,NA
"320","JAPE",2013,"727","Danny",NA,"Hooftman",NA,NA,NA,NA,"United Kingdom",NA,NA
"321","JAPE",2014,"727","Danny",NA,"Hooftman",NA,NA,NA,NA,"United Kingdom",NA,NA
"322","JAPE",2015,"727","Danny",NA,"Hooftman",NA,NA,NA,NA,"United Kingdom",NA,NA
"323","JAPE",2008,"2836","Phil",NA,"Hulme","","",NA,NA,"",NA,""
"324","JAPE",2005,"2836","Phil",NA,"Hulme","CEH Banchory",NA,"Aberdeenshire",NA,"United Kingdom",NA,NA
"325","JAPE",2006,"2836","Phil",NA,"Hulme",NA,NA,NA,NA,"United Kingdom",NA,NA
"326","JAPE",2007,"2836","Phil",NA,"Hulme",NA,NA,NA,NA,"United Kingdom",NA,NA
"327","JAPE",2009,"2836","Phil",NA,"Hulme",NA,NA,NA,NA,"United Kingdom",NA,NA
"328","JAPE",2010,"2836","Phil",NA,"Hulme",NA,NA,NA,NA,"United Kingdom",NA,NA
"329","JAPE",2011,"2836","Phil",NA,"Hulme",NA,NA,NA,NA,"United Kingdom",NA,NA
"330","JAPE",2012,"2836","Phil",NA,"Hulme",NA,NA,NA,NA,"United Kingdom",NA,NA
"331","JAPE",2013,"2836","Phil",NA,"Hulme",NA,NA,NA,NA,"United Kingdom",NA,NA
"332","JAPE",2014,"2836","Phil",NA,"Hulme",NA,NA,NA,NA,"United Kingdom",NA,NA
"333","FEM",2003,"1209","Glenn","R","Iason","Macaulay Land Use Research Institute","","Aberdeen",NA,"United Kingdom",NA,NA
"334","JAPE",2000,"1209","Glenn","R","Iason",NA,NA,"Aberdeen",NA,"United Kingdom",NA,NA
"335","JAPE",2001,"1209","Glenn","R","Iason",NA,NA,NA,NA,"United Kingdom",NA,NA
"336","JAPE",2002,"1209","Glenn","R","Iason",NA,NA,NA,NA,"United Kingdom",NA,NA
"337","JAPE",2003,"1209","Glenn","R","Iason",NA,NA,NA,NA,"United Kingdom",NA,NA
"338","JAPE",2004,"1209","Glenn","R","Iason",NA,NA,NA,NA,"United Kingdom",NA,NA
"339","JAPE",1992,"1316","Hugh","AP","Ingram","University of Dundee","Department of Biological Scences",NA,NA,"United Kingdom",NA,NA
"340","JAPE",1993,"1316","Hugh","AP","Ingram",NA,NA,NA,NA,"United Kingdom",NA,NA
"341","JAPE",1994,"1316","Hugh","AP","Ingram",NA,NA,NA,NA,"United Kingdom",NA,NA
"342","JAPE",1995,"1316","Hugh","AP","Ingram",NA,NA,NA,NA,"United Kingdom",NA,NA
"343","JAPE",1996,"1316","Hugh","AP","Ingram",NA,NA,NA,NA,"United Kingdom",NA,NA
"344","JAPE",1988,"2840","Paul","Gordon","Jarvis",NA,NA,NA,NA,"United Kingdom",NA,NA
"345","JAPE",1989,"2840","Paul","Gordon","Jarvis",NA,NA,NA,NA,"United Kingdom",NA,NA
"346","JAPE",1990,"2840","Paul","Gordon","Jarvis",NA,NA,NA,NA,"United Kingdom",NA,NA
"347","JAPE",1991,"2840","Paul","Gordon","Jarvis",NA,NA,NA,NA,"United Kingdom",NA,NA
"348","JAPE",1992,"2840","Paul","Gordon","Jarvis",NA,NA,"Edinburgh",NA,"United Kingdom",NA,NA
"349","JAPE",1993,"2840","Paul","Gordon","Jarvis",NA,NA,NA,NA,"United Kingdom",NA,NA
"350","JAPE",1994,"2840","Paul","Gordon","Jarvis",NA,NA,NA,NA,"United Kingdom",NA,NA
"351","JAPE",1995,"2840","Paul","Gordon","Jarvis",NA,NA,NA,NA,"United Kingdom",NA,NA
"352","JAPE",1996,"2840","Paul","Gordon","Jarvis",NA,NA,NA,NA,"United Kingdom",NA,NA
"353","JAPE",1997,"2840","Paul","Gordon","Jarvis",NA,NA,NA,NA,"United Kingdom",NA,NA
"354","JAPE",2010,"1659","Julia",NA,"Jones","Bangor University",NA,NA,NA,"United Kingdom",NA,NA
"355","ECOLOGY",2005,"1659","Julia","A","Jones","Oregon State University",NA,NA,NA,"USA",NA,NA
"356","JAPE",2008,"1659","Julia",NA,"Jones",NA,NA,"Bangor",NA,"United Kingdom",NA,NA
"357","JAPE",2009,"1659","Julia",NA,"Jones",NA,NA,NA,NA,"United Kingdom",NA,NA
"358","JAPE",2011,"1659","Julia",NA,"Jones",NA,NA,NA,NA,"United Kingdom",NA,NA
"359","JAPE",2013,"1659","Julia",NA,"Jones",NA,NA,NA,NA,"United Kingdom",NA,NA
"360","JAPE",2014,"1659","Julia",NA,"Jones",NA,NA,NA,NA,"United Kingdom",NA,NA
"361","JAPE",2015,"1659","Julia",NA,"Jones",NA,NA,NA,NA,"United Kingdom",NA,NA
"362","JAPE",2014,"1403","Ian",NA,"Kaplan","Purdue University",NA,NA,NA,"USA",NA,NA
"363","JAPE",2015,"1403","Ian",NA,"Kaplan",NA,NA,NA,NA,"USA",NA,NA
"364","JAPE",2012,"2844","Paul",NA,"Kardol","","",NA,NA,"",NA,""
"365","JAPE",2013,"2844","Paul",NA,"Kardol",NA,NA,NA,NA,"Sweden",NA,NA
"366","JAPE",2014,"2844","Paul",NA,"Kardol",NA,NA,NA,NA,"Sweden",NA,NA
"367","JAPE",2015,"2844","Paul",NA,"Kardol",NA,NA,NA,NA,"Sweden",NA,NA
"368","JAPE",2010,"747","David",NA,"Kleijn","","",NA,NA,"",NA,""
"369","JAPE",2007,"747","David",NA,"Kleijn",NA,NA,"Nijmegen",NA,"Netherlands",NA,NA
"370","JAPE",2008,"747","David",NA,"Kleijn",NA,NA,NA,NA,"Netherlands",NA,NA
"371","JAPE",2009,"747","David",NA,"Kleijn",NA,NA,NA,NA,"Netherlands",NA,NA
"372","JAPE",2011,"747","David",NA,"Kleijn",NA,NA,NA,NA,"Netherlands",NA,NA
"373","JAPE",2012,"747","David",NA,"Kleijn",NA,NA,NA,NA,"Netherlands",NA,NA
"374","JAPE",2013,"747","David",NA,"Kleijn",NA,NA,NA,NA,"Netherlands",NA,NA
"375","JAPE",2014,"747","David",NA,"Kleijn",NA,NA,NA,NA,"Netherlands",NA,NA
"376","JAPE",2015,"747","David",NA,"Kleijn",NA,NA,NA,NA,"Netherlands",NA,NA
"377","JAPE",2010,"755","Doug",NA,"Landis","Michigan State University",NA,NA,NA,"USA",NA,NA
"378","JAPE",2011,"755","Doug",NA,"Landis",NA,NA,NA,NA,"USA",NA,NA
"379","JAPE",2013,"755","Doug",NA,"Landis",NA,NA,NA,NA,"USA",NA,NA
"380","JAPE",2010,"1708","Jack","J","Lennon","Macaulay Land Use Research Institute","","Aberdeen",NA,"United Kingdom",NA,NA
"381","JAPE",2006,"1708","Jack","J","Lennon",NA,NA,"Aberdeen",NA,"United Kingdom",NA,NA
"382","JAPE",2007,"1708","Jack","J","Lennon",NA,NA,NA,NA,"United Kingdom",NA,NA
"383","JAPE",2008,"1708","Jack","J","Lennon",NA,NA,NA,NA,"United Kingdom",NA,NA
"384","JAPE",2009,"1708","Jack","J","Lennon",NA,NA,NA,NA,"United Kingdom",NA,NA
"385","JAPE",2011,"1708","Jack","J","Lennon",NA,NA,NA,NA,"United Kingdom",NA,NA
"386","JAPE",2010,"1709","Jan",NA,"Leps","University of South Bohemia",NA,NA,NA,"Czech Republic",NA,NA
"387","JAPE",2006,"1709","Jan",NA,"Leps",NA,NA,"Ceske Budejovice",NA,"Czech Republic",NA,NA
"388","JAPE",2007,"1709","Jan",NA,"Leps",NA,NA,NA,NA,"Czech Republic",NA,NA
"389","JAPE",2008,"1709","Jan",NA,"Leps",NA,NA,NA,NA,"Czech Republic",NA,NA
"390","JAPE",2009,"1709","Jan",NA,"Leps",NA,NA,NA,NA,"Czech Republic",NA,NA
"391","JAPE",2011,"1709","Jan",NA,"Leps",NA,NA,NA,NA,"Czech Republic",NA,NA
"392","JAPE",2012,"1709","Jan",NA,"Leps",NA,NA,NA,NA,"Czech Republic",NA,NA
"393","JAPE",2010,"2726","Owen",NA,"Lewis","University of Oxford",NA,NA,NA,"United Kingdom",NA,NA
"394","JAPE",2011,"2726","Owen",NA,"Lewis",NA,NA,NA,NA,"United Kingdom",NA,NA
"395","JAPE",2012,"2726","Owen",NA,"Lewis",NA,NA,NA,NA,"United Kingdom",NA,NA
"396","JAPE",2013,"2726","Owen",NA,"Lewis",NA,NA,NA,NA,"United Kingdom",NA,NA
"397","JAPE",2014,"2726","Owen",NA,"Lewis",NA,NA,NA,NA,"United Kingdom",NA,NA
"398","JAPE",2015,"2726","Owen",NA,"Lewis",NA,NA,NA,NA,"United Kingdom",NA,NA
"399","JAPE",1997,"3766","W","M","Lonsdale","CSIRO European Laboratory",NA,"Montpellier",NA,"France",NA,NA
"400","JAPE",1999,"3766","W","M","Lonsdale",NA,NA,"Canberra",NA,"Australia",NA,NA
"401","JAPE",2010,"2860","Paul",NA,"Lukacs","Colorado Division of Wildlife",NA,NA,NA,"USA",NA,NA
"402","JAPE",2008,"2860","Paul",NA,"Lukacs",NA,NA,"Fort Collins","Colorado","USA",NA,NA
"403","JAPE",2009,"2860","Paul",NA,"Lukacs",NA,NA,NA,NA,"USA",NA,NA
"404","JAPE",2011,"2860","Paul",NA,"Lukacs",NA,NA,NA,NA,"USA",NA,NA
"405","JAPE",2012,"2860","Paul",NA,"Lukacs",NA,NA,NA,NA,"USA",NA,NA
"406","JAPE",2013,"2860","Paul",NA,"Lukacs",NA,NA,NA,NA,"USA",NA,NA
"407","JAPE",2014,"2860","Paul",NA,"Lukacs",NA,NA,NA,NA,"USA",NA,NA
"408","JAPE",2015,"2860","Paul",NA,"Lukacs",NA,NA,NA,NA,"USA",NA,NA
"409","BIOCON",1999,"3143","R","H","Marrs","University of Liverpool",NA,"Liverpool",NA,"United Kingdom",NA,NA
"410","JAPE",1988,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"411","JAPE",1989,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"412","JAPE",1990,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"413","JAPE",1991,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"414","JAPE",1992,"3143","Rob","H","Marrs",NA,NA,"Liverpool",NA,"United Kingdom",NA,NA
"415","JAPE",1993,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"416","JAPE",1994,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"417","JAPE",1995,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"418","JAPE",1996,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"419","JAPE",1997,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"420","JAPE",1998,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"421","JAPE",1999,"3143","Rob","H","Marrs",NA,NA,NA,NA,"United Kingdom",NA,NA
"422","JAPE",2002,"3898","Jon",NA,"Marshall","Marshall Agroecology",NA,"Somerset",NA,"United Kingdom",NA,NA
"423","JAPE",2001,"3898","Jon",NA,"Marshall","University of Bristol","Department of Agricultural Sciences",NA,NA,"United Kingdom",NA,NA
"424","JAPE",2003,"3898","Jon",NA,"Marshall",NA,NA,NA,NA,"United Kingdom",NA,NA
"425","JAPE",2004,"3898","Jon",NA,"Marshall",NA,NA,NA,NA,"United Kingdom",NA,NA
"426","JAPE",1989,"521","Christopher",NA,"Mason",NA,NA,NA,NA,"United Kingdom",NA,NA
"427","JAPE",1990,"521","Christopher",NA,"Mason",NA,NA,NA,NA,"United Kingdom",NA,NA
"428","JAPE",1991,"521","Christopher",NA,"Mason",NA,NA,NA,NA,"United Kingdom",NA,NA
"429","JAPE",1992,"521","Christopher",NA,"Mason",NA,NA,"Colchester",NA,"United Kingdom",NA,NA
"430","JAPE",1993,"521","Christopher",NA,"Mason",NA,NA,NA,NA,"United Kingdom",NA,NA
"431","JAPE",1994,"521","Christopher",NA,"Mason",NA,NA,NA,NA,"United Kingdom",NA,NA
"432","JAPE",1995,"521","Christopher",NA,"Mason",NA,NA,NA,NA,"United Kingdom",NA,NA
"433","JAPE",1996,"521","Christopher",NA,"Mason",NA,NA,NA,NA,"United Kingdom",NA,NA
"434","JAPE",2010,"1748","Jason",NA,"Matthiopoulos","University of St. Andrews",NA,NA,NA,"United Kingdom",NA,NA
"435","JAPE",2008,"1748","Jason",NA,"Matthiopoulos",NA,NA,"St. Andrews",NA,"United Kingdom",NA,NA
"436","JAPE",2009,"1748","Jason",NA,"Matthiopoulos",NA,NA,NA,NA,"United Kingdom",NA,NA
"437","JAPE",2011,"1748","Jason",NA,"Matthiopoulos",NA,NA,NA,NA,"United Kingdom",NA,NA
"438","JAPE",2012,"1748","Jason",NA,"Matthiopoulos",NA,NA,NA,NA,"United Kingdom",NA,NA
"439","JAPE",2013,"1748","Jason",NA,"Matthiopoulos",NA,NA,NA,NA,"United Kingdom",NA,NA
"440","JAPE",2014,"1748","Jason",NA,"Matthiopoulos",NA,NA,NA,NA,"United Kingdom",NA,NA
"441","JAPE",2013,"1339","Hamish",NA,"McCallum","Griffith University",NA,NA,NA,"Australia",NA,NA
"442","JAPE",2014,"1339","Hamish",NA,"McCallum",NA,NA,NA,NA,"Australia",NA,NA
"443","JAPE",2015,"1339","Hamish",NA,"McCallum",NA,NA,NA,NA,"Australia",NA,NA
"444","JAPE",2007,"785","David","I","McCracken","Scottish Agricultural College",NA,NA,NA,"United Kingdom",NA,NA
"445","JAPE",1996,"785","David","I","McCracken",NA,NA,"Auchincruive",NA,"United Kingdom",NA,NA
"446","JAPE",1997,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"447","JAPE",1998,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"448","JAPE",1999,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"449","JAPE",2000,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"450","JAPE",2001,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"451","JAPE",2002,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"452","JAPE",2003,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"453","JAPE",2004,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"454","JAPE",2005,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"455","JAPE",2006,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"456","JAPE",2008,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"457","JAPE",2009,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"458","JAPE",2010,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"459","JAPE",2011,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"460","JAPE",2012,"785","David","I","McCracken",NA,NA,NA,NA,"United Kingdom",NA,NA
"461","JAPE",2013,"150","Ailsa",NA,"McKenzie","Newcastle University",NA,NA,NA,"United Kingdom",NA,NA
"462","JAPE",2014,"150","Ailsa",NA,"McKenzie",NA,NA,NA,NA,"United Kingdom",NA,NA
"463","JAPE",2015,"150","Ailsa",NA,"McKenzie",NA,NA,NA,NA,"United Kingdom",NA,NA
"464","JAPE",1985,"3150","Roger",NA,"Mead",NA,NA,NA,NA,"United Kingdom",NA,NA
"465","JAPE",1986,"3150","Roger",NA,"Mead",NA,NA,NA,NA,"United Kingdom",NA,NA
"466","JAPE",1987,"3150","Roger",NA,"Mead",NA,NA,NA,NA,"United Kingdom",NA,NA
"467","JAPE",2009,"1757","Jane",NA,"Memmott","University of Bristol",NA,NA,NA,"United Kingdom",NA,NA
"468","JAPE",2010,"1757","Jane",NA,"Memmott",NA,NA,NA,NA,"United Kingdom",NA,NA
"469","JAPE",2011,"1757","Jane",NA,"Memmott",NA,NA,NA,NA,"United Kingdom",NA,NA
"470","JAPE",1988,"1767","John",NA,"Miles",NA,NA,NA,NA,"United Kingdom",NA,NA
"471","JAPE",1989,"1767","John",NA,"Miles",NA,NA,NA,NA,"United Kingdom",NA,NA
"472","JAPE",1990,"1767","John",NA,"Miles",NA,NA,NA,NA,"United Kingdom",NA,NA
"473","JAPE",1991,"1767","John",NA,"Miles",NA,NA,NA,NA,"United Kingdom",NA,NA
"474","CONBIO",2005,"1004","E","J","Milner-Gulland","Imperial College London","","London","England","United Kingdom",NA,NA
"475","JAPE",2008,"1004","Eleanor","Jane","Milner-Gulland","Imperial College London","",NA,NA,"United Kingdom",NA,NA
"476","JAPE",2002,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,"London",NA,"United Kingdom",NA,NA
"477","JAPE",2003,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"478","JAPE",2004,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"479","JAPE",2005,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"480","JAPE",2006,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"481","JAPE",2007,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"482","JAPE",2009,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"483","JAPE",2010,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"484","JAPE",2011,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"485","JAPE",2012,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"486","JAPE",2013,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"487","JAPE",2014,"1004","Eleanor","Jane","Milner-Gulland",NA,NA,NA,NA,"United Kingdom",NA,NA
"488","JAPE",2013,"1770","Jeroen",NA,"Minderman","University of Stirling",NA,NA,NA,"United Kingdom",NA,NA
"489","JAPE",2014,"1770","Jeroen",NA,"Minderman",NA,NA,NA,NA,"United Kingdom",NA,NA
"490","JAPE",2015,"1770","Jeroen",NA,"Minderman",NA,NA,NA,NA,"United Kingdom",NA,NA
"491","JAPE",1985,"1773","John","Lennox","Monteith",NA,NA,NA,NA,"United Kingdom",NA,NA
"492","JAPE",1986,"1773","John","Lennox","Monteith",NA,NA,NA,NA,"United Kingdom",NA,NA
"493","JAPE",1987,"1773","John","Lennox","Monteith",NA,NA,NA,NA,"United Kingdom",NA,NA
"494","JAPE",2010,"3772","William",NA,"Montevecchi","Memorial University of Newfoundland",NA,NA,NA,"Canada",NA,NA
"495","JAPE",2007,"3772","William",NA,"Montevecchi",NA,NA,"Newfoundland",NA,"Canada",NA,NA
"496","JAPE",2008,"3772","William",NA,"Montevecchi",NA,NA,NA,NA,"Canada",NA,NA
"497","JAPE",2009,"3772","William",NA,"Montevecchi",NA,NA,NA,NA,"Canada",NA,NA
"498","JAPE",2011,"3772","William",NA,"Montevecchi",NA,NA,NA,NA,"Canada",NA,NA
"499","JAPE",2012,"3772","William",NA,"Montevecchi",NA,NA,NA,NA,"Canada",NA,NA
"500","JAPE",2010,"1006","Eric",NA,"Morgan","University of Bristol",NA,NA,NA,"United Kingdom",NA,NA
"501","JAPE",2011,"1006","Eric",NA,"Morgan",NA,NA,NA,NA,"United Kingdom",NA,NA
"502","JAPE",2012,"1006","Eric",NA,"Morgan",NA,NA,NA,NA,"United Kingdom",NA,NA
"503","JAPE",2013,"1006","Eric",NA,"Morgan",NA,NA,NA,NA,"United Kingdom",NA,NA
"504","JAPE",2014,"1006","Eric",NA,"Morgan",NA,NA,NA,NA,"United Kingdom",NA,NA
"505","JAPE",1985,"2484","Michael","Green","Morris",NA,NA,NA,NA,"United Kingdom",NA,NA
"506","JAPE",1986,"2484","Michael","Green","Morris",NA,NA,NA,NA,"United Kingdom",NA,NA
"507","JAPE",1987,"2484","Michael","Green","Morris",NA,NA,NA,NA,"United Kingdom",NA,NA
"508","JAPE",1988,"2484","Michael","Green","Morris",NA,NA,NA,NA,"United Kingdom",NA,NA
"509","JAPE",1989,"2484","Michael","Green","Morris",NA,NA,NA,NA,"United Kingdom",NA,NA
"510","JAPE",1990,"2484","Michael","Green","Morris",NA,NA,NA,NA,"United Kingdom",NA,NA
"511","JAPE",1991,"2484","Michael","Green","Morris",NA,NA,NA,NA,"United Kingdom",NA,NA
"512","JAPE",1992,"2484","Michael","Green","Morris",NA,NA,"Wareham",NA,"United Kingdom",NA,NA
"513","JAPE",1993,"2484","Michael","Green","Morris",NA,NA,"Fuzerbrook",NA,"United Kingdom",NA,NA
"514","JAPE",1994,"2484","Michael","Green","Morris",NA,NA,NA,NA,"United Kingdom",NA,NA
"515","JAPE",1995,"2484","Michael","Green","Morris",NA,NA,NA,NA,"United Kingdom",NA,NA
"516","JAPE",2000,"3422","Steve","J","Ormerod","Cardiff University","School of Biosciencies",NA,NA,"United Kingdom",NA,NA
"517","JAPE",1996,"3422","Steve","J","Ormerod",NA,NA,"Cardiff",NA,"United Kingdom",NA,NA
"518","JAPE",1997,"3422","Steve","J","Ormerod",NA,NA,NA,NA,"United Kingdom",NA,NA
"519","JAPE",1998,"3422","Steve","J","Ormerod",NA,NA,NA,NA,"United Kingdom",NA,NA
"520","JAPE",1999,"3422","Steve","J","Ormerod",NA,NA,NA,NA,"United Kingdom",NA,NA
"521","JAPE",2001,"3422","Steve","J","Ormerod",NA,NA,NA,NA,"United Kingdom",NA,NA
