,,,,,,,,,,,,
,,,unit som,,,,"DATAFILE$UNIT[DATAFILE$INST==""",washington university school of medicine,"""]<-""",washington university in st louis,"""","DATAFILE$UNIT[DATAFILE$INST==""washington university school of medicine""]<-""washington university in st louis"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",wrcoclaw u,"""]<-""",wrcoclaw university,"""","DATAFILE$UNIT[DATAFILE$INST==""wrcoclaw u""]<-""wrcoclaw university"""
,,,unit school of forestry and environmental studies,,,,"DATAFILE$UNIT[DATAFILE$INST==""",yale school of forestry and environmental studies,"""]<-""",yale university,"""","DATAFILE$UNIT[DATAFILE$INST==""yale school of forestry and environmental studies""]<-""yale university"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",argonne national laboratory,"""]<-""",doe argonne national laboratory,"""","DATAFILE$UNIT[DATAFILE$INST==""argonne national laboratory""]<-""doe argonne national laboratory"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",centro de ecologia,"""]<-""",centro de ecologia,"""","DATAFILE$UNIT[DATAFILE$INST==""centro de ecologia""]<-""centro de ecologia"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",yale school of forestry and environmental studies,"""]<-""",school of forestry and environmental studies,"""","DATAFILE$UNIT[DATAFILE$INST==""yale school of forestry and environmental studies""]<-""school of forestry and environmental studies"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",washington university school of medicine,"""]<-""",school of medicine,"""","DATAFILE$UNIT[DATAFILE$INST==""washington university school of medicine""]<-""school of medicine"""
,,,,,,,"DATAFILE$NOTES[DATAFILE$INST==""",us geological survey and university of miami,"""]<-""",2x primary inst,"""","DATAFILE$NOTES[DATAFILE$INST==""us geological survey and university of miami""]<-""2x primary inst"""
,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",savannah river ecology laboratory,"""]<-""",savannah river ecology laboratory,"""","DATAFILE$UNIT[DATAFILE$INST==""savannah river ecology laboratory""]<-""savannah river ecology laboratory"""
,,,,,,,"DATAFILE$NOTES[DATAFILE$INST==""",haus nr.9,"""]<-""",Max-Planck Institute for ornithology in a journal article from this time,"""","DATAFILE$NOTES[DATAFILE$INST==""haus nr.9""]<-""Max-Planck Institute for ornithology in a journal article from this time"""
alberta,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",scripps institution of oceanography,"""]<-""",scripps institution of oceanography,"""","DATAFILE$UNIT[DATAFILE$INST==""scripps institution of oceanography""]<-""scripps institution of oceanography"""
guelph,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",scripps institution of oceanography,"""]<-""",scripps institution of oceanography,"""","DATAFILE$UNIT[DATAFILE$INST==""scripps institution of oceanography""]<-""scripps institution of oceanography"""
newfoundland,,,,,,,"DATAFILE$UNIT[DATAFILE$INST==""",savannah river ecology laboratory,"""]<-""",savannah river ecology laboratory,"""","DATAFILE$UNIT[DATAFILE$INST==""savannah river ecology laboratory""]<-""savannah river ecology laboratory"""
regina,,,,,,,,,,,,
sackville,,,,,,,,,,,,
saskatchewan,,,,,,,,,,,,
toronto,,,,,,,,,,,,
vancouver,,,,,,,,,,,,
santiago,,,,,,,,,,,,
universidad de chile,,,,,,,,,,,,
academica sinica,,,,,,,,,,,,
peking,,,,,,,,,,,,
bogota,,,,,,,,,,,,
tartu,,,,,,,,,,,,
center of marine sciences of algarve universidade,,,,,,,,,,,,
no one by this name,,,,,,,,,,,,
laboratoire arago,,,,,,,,,,,,
laboratoire associe de modelisation des plantes,,,,,,,,,,,,
labratory of general and apllied ichthyology,,,,,,,,,,,,
luminy universite d aix marseille,,,,,,,,,,,,
montpellier,,,,,,,,,,,,
st. de pytosociologie fondamental,,,,,,,,,,,,
station biologique de la tour du valat,,,,,,,,,,,,
göttingen,,,,,,,,,,,,
haus nr.9,,,,,,,,,,,,
jena,,,,,,,,,,,,
ulm,,,,,,,,,,,,
cork,,,,,,,,,,,,
hokkaido,,,,,,,,,,,,
kyoto,,,,,,,,,,,,
yucatan center for scientific research,,,,,,,,,,,,
netherlands institute of ecology; wageningen university and research centre,,,,,,,,,,,,
university of zuidema,,,,,,,,,,,,
utrecht,,,,,,,,,,,,
cec lund,,,,,,,,,,,,
western university canada,,,,,,,,,,,,
copenhagen,,,,,,,,,,,,
university of floridaz center for environmental research,,,,,,,,,,,,
university of floridaz centre for environmental research leipzig halle,,,,,,,,,,,,
university of floridaz helmholtz ctr environm res,,,,,,,,,,,,
laboratorio di geologia marina del c.n.r.,,,,,,,,,,,,
max planck institute for demographic research,,,,,,,,,,,,
oxford university,,,,,,,,,,,,
sydney,,,,,,,,,,,,
university of california santa barbara,,,,,,,,,,,,
university of kentucky,,,,,,,,,,,,
victoria university of wellington,,,,,,,,,,,,
vrije universiteit amsterdam,,,,,,,,,,,,
innsbruck,,,,,,,,,,,,
university of natural resources and applied life sciences boku,,,,,,,,,,,,
museo de la plata,,,,,,,,,,,,
arnold arboretum of harvard university,,,,,,,,,,,,
rice university,,,,,,,,,,,,
university of florida,,,,,,,,,,,,
university of toronto,,,,,,,,,,,,
oxford university,,,,,,,,,,,,
cinvestav,,,,,,,,,,,,
university of oxford,,,,,,,,,,,,
university of zurich,,,,,,,,,,,,
csiro division of wildlife and ecology,,,,,,,,,,,,
university of oxford,,,,,,,,,,,,
university of sheffield,,,,,,,,,,,,
cnrs centre decologie fonctionnelle et evolutive,,,,,,,,,,,,
paso pacifico,,,,,,,,,,,,
max f. perutz laboratories,,,,,,,,,,,,
mount st. vicent university,,,,,,,,,,,,
university of st. andrews,,,,,,,,,,,,
south pacific fertilizers ltd.,,,,,,,,,,,,
instituto de ecologia a.c.,,,,,,,,,,,,
grass genomics testing inc.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
kings college,,,,,,,,,,,,
rothamsted research,,,,,,,,,,,,
umr ecofog,,,,,,,,,,,,
canberra,,,,,,,,,,,,
aves argentinas,,,,,,,,,,,,
buenos aires futures and options exchange,,,,,,,,,,,,
centro de investigaciones y experiencias forestales,,,,,,,,,,,,
conicet austral center for scientific research,,,,,,,,,,,,
inibioma,,,,,,,,,,,,
institute for agricultural plant physiology and ecology,,,,,,,,,,,,
inta,,,,,,,,,,,,
inta eea oliveros,,,,,,,,,,,,
missing,,,,,,,,,,,,
museo de la plata,,,,,,,,,,,,
museo paleontologico egidio,,,,,,,,,,,,
national university of rosario,,,,,,,,,,,,
universidad de buenos aires,,,,,,,,,,,,
universidad nacional del comahue,,,,,,,,,,,,
university nacional de misiones conicet,,,,,,,,,,,,
NA,,,,,,,,,,,,
anutech australian national university,,,,,,,,,,,,
australian commonwealth scientific and research organization,,,,,,,,,,,,
australian institute of marine science,,,,,,,,,,,,
australian international development bureau,,,,,,,,,,,,
australian museum,,,,,,,,,,,,
australian national parks and wildlife service,,,,,,,,,,,,
australian national university,,,,,,,,,,,,
australian national wildlife collection,,,,,,,,,,,,
australian research center for urban ecology,,,,,,,,,,,,
basf plant science,,,,,,,,,,,,
charles darwin university,,,,,,,,,,,,
csiro,,,,,,,,,,,,
csiro division of wildlife and ecology,,,,,,,,,,,,
csiro ecosystem sciences,,,,,,,,,,,,
csiro european laboratory,,,,,,,,,,,,
csiro land and water,,,,,,,,,,,,
csiro marine and atmospheric research,,,,,,,,,,,,
csiro plant industry,,,,,,,,,,,,
csiro sustainable ecosystems,,,,,,,,,,,,
csiro tropical ecosystems,,,,,,,,,,,,
csiro wildlife and ecology,,,,,,,,,,,,
curtin university of technology,,,,,,,,,,,,
deakin university,,,,,,,,,,,,
department of agriculture and water resources,,,,,,,,,,,,
department of conservation and land management,,,,,,,,,,,,
edith cowan university,,,,,,,,,,,,
forests department of western australia,,,,,,,,,,,,
griffith university,,,,,,,,,,,,
havel land consultants,,,,,,,,,,,,
james cook university,,,,,,,,,,,,
james cook university townsville,,,,,,,,,,,,
kings park and botanic gardens,,,,,,,,,,,,
la trobe university,,,,,,,,,,,,
macquarie university,,,,,,,,,,,,
missing,,,,,,,,,,,,
monash university,,,,,,,,,,,,
murdoch university,,,,,,,,,,,,
new south wales evironment and conservation,,,,,,,,,,,,
new south wales national parks and wildlife service,,,,,,,,,,,,
northern territory university,,,,,,,,,,,,
riverina college of advanced education,,,,,,,,,,,,
royal botanic gardens melbourne,,,,,,,,,,,,
royal botanic gardens melbourne university of melbourne,,,,,,,,,,,,
southern cross university,,,,,,,,,,,,
university of adelaide,,,,,,,,,,,,
university of canberra,,,,,,,,,,,,
university of melbourne,,,,,,,,,,,,
university of new england,,,,,,,,,,,,
university of new england armidale,,,,,,,,,,,,
university of new south wales,,,,,,,,,,,,
university of pennsylvania,,,,,,,,,,,,
university of queensland,,,,,,,,,,,,
university of sydney,,,,,,,,,,,,
university of tasmania,,,,,,,,,,,,
university of the sunshine,,,,,,,,,,,,
university of waikato,,,,,,,,,,,,
university of western australia,,,,,,,,,,,,
university of western sydney,,,,,,,,,,,,
university of wollongong,,,,,,,,,,,,
vegetation survey of western australia,,,,,,,,,,,,
victorian school of forestry,,,,,,,,,,,,
western australian ecology centre,,,,,,,,,,,,
NA,,,,,,,,,,,,
austrian research centre for forests,,,,,,,,,,,,
federal forest reseach center,,,,,,,,,,,,
international institute for applied systems analysis,,,,,,,,,,,,
missing,,,,,,,,,,,,
naturhistorisches museum wien,,,,,,,,,,,,
university of agricultural sciences,,,,,,,,,,,,
university of salzburg,,,,,,,,,,,,
university of veterinary medicine,,,,,,,,,,,,
university of vienna,,,,,,,,,,,,
NA,,,,,,,,,,,,
jardin botanique nacional de belgique,,,,,,,,,,,,
missing,,,,,,,,,,,,
universite libre de bruxelles,,,,,,,,,,,,
university of antwerp,,,,,,,,,,,,
university of ghent,,,,,,,,,,,,
university of leuven,,,,,,,,,,,,
NA,,,,,,,,,,,,
instituto boliviano de investigacion forestal,,,,,,,,,,,,
universidad mayor de san simon cochabamba,,,,,,,,,,,,
university of botswana,,,,,,,,,,,,
biological dynamics of forest fragments project,,,,,,,,,,,,
instituto de pesquisa ambiental da amazonia,,,,,,,,,,,,
instituto de pesquisas tecnologicas do estado de sao paulo,,,,,,,,,,,,
instituto nacional de pesquisas da amazonia,,,,,,,,,,,,
missing,,,,,,,,,,,,
museu nacional,,,,,,,,,,,,
sao paulo state university,,,,,,,,,,,,
universidade de brasilia,,,,,,,,,,,,
universidade estadual de campinas,,,,,,,,,,,,
universidade estadual paulista,,,,,,,,,,,,
universidade federal de alagoas,,,,,,,,,,,,
universidade federal de goias,,,,,,,,,,,,
universidade federal de lavras,,,,,,,,,,,,
universidade federal de uberlandia,,,,,,,,,,,,
universidade federal do rio grande do norte,,,,,,,,,,,,
universidade vila velha,,,,,,,,,,,,
NA,,,,,,,,,,,,
brunei museum,,,,,,,,,,,,
agriculture and agri food canada,,,,,,,,,,,,
brock university,,,,,,,,,,,,
canadian forest products ltd,,,,,,,,,,,,
canadian forest service,,,,,,,,,,,,
canadian wildlife service,,,,,,,,,,,,
carleton university,,,,,,,,,,,,
concordia university,,,,,,,,,,,,
dalhousie university,,,,,,,,,,,,
delta waterfowl foundation,,,,,,,,,,,,
double check,,,,,,,,,,,,
ducks ulimited canada,,,,,,,,,,,,
environment canada,,,,,,,,,,,,
environment canada national hydrology research center,,,,,,,,,,,,
environment canada wildlife research division,,,,,,,,,,,,
environment canada wildlife research east,,,,,,,,,,,,
lakehead university,,,,,,,,,,,,
laval university,,,,,,,,,,,,
lund university,,,,,,,,,,,,
mcgill university,,,,,,,,,,,,
mcmaster university,,,,,,,,,,,,
memorial university of newfoundland,,,,,,,,,,,,
missing,,,,,,,,,,,,
newfoundland forestry center,,,,,,,,,,,,
no one by this name,,,,,,,,,,,,
ontario ministry of natural resources,,,,,,,,,,,,
pacific agrifood research centre,,,,,,,,,,,,
queens university,,,,,,,,,,,,
queens university kingston,,,,,,,,,,,,
royal ontario museum,,,,,,,,,,,,
simon fraser university,,,,,,,,,,,,
st lawrence centre,,,,,,,,,,,,
thompson rivers university,,,,,,,,,,,,
trent university,,,,,,,,,,,,
universite de moncton,,,,,,,,,,,,
universite du quebec,,,,,,,,,,,,
universite laval quebec,,,,,,,,,,,,
university du quebec a montreal,,,,,,,,,,,,
university of alberta,,,,,,,,,,,,
university of british columbia,,,,,,,,,,,,
university of british columbia okanagan,,,,,,,,,,,,
university of british columbia vancouver,,,,,,,,,,,,
university of calgary,,,,,,,,,,,,
university of guelph,,,,,,,,,,,,
university of lethbridge,,,,,,,,,,,,
university of manitoba,,,,,,,,,,,,
university of montreal,,,,,,,,,,,,
university of new brunswick,,,,,,,,,,,,
university of new south wales,,,,,,,,,,,,
university of northern british columbia,,,,,,,,,,,,
university of ottawa,,,,,,,,,,,,
university of quebec in abitibi temiscamingue,,,,,,,,,,,,
university of regina,,,,,,,,,,,,
university of saskatchewan,,,,,,,,,,,,
university of sherbrooke,,,,,,,,,,,,
university of toronto,,,,,,,,,,,,
university of toronto mississauga,,,,,,,,,,,,
university of toronto scarborough,,,,,,,,,,,,
university of victoria,,,,,,,,,,,,
university of waterloo,,,,,,,,,,,,
university of western ontario,,,,,,,,,,,,
university of windsor,,,,,,,,,,,,
xitebio technologies inc,,,,,,,,,,,,
york university,,,,,,,,,,,,
NA,,,,,,,,,,,,
ciep,,,,,,,,,,,,
missing,,,,,,,,,,,,
pontificia universidad catolica de chile,,,,,,,,,,,,
universidad de concepcion,,,,,,,,,,,,
NA,,,,,,,,,,,,
beijing,,,,,,,,,,,,
beijing forestry university,,,,,,,,,,,,
beijing normal university,,,,,,,,,,,,
china agricultural university,,,,,,,,,,,,
chinese academy of sciences,,,,,,,,,,,,
guangxi university,,,,,,,,,,,,
henan university,,,,,,,,,,,,
lanzhou university,,,,,,,,,,,,
missing,,,,,,,,,,,,
nanjing agricultural university,,,,,,,,,,,,
nanjing forestry university,,,,,,,,,,,,
peking university,,,,,,,,,,,,
shandong academy of agricultural sciences,,,,,,,,,,,,
sun yat sen university,,,,,,,,,,,,
university of hong kong,,,,,,,,,,,,
xishuangbanna tropical botanical garden,,,,,,,,,,,,
missing,,,,,,,,,,,,
universidad de antioquia,,,,,,,,,,,,
universidad de los andes,,,,,,,,,,,,
center for tropical agricultural research and education,,,,,,,,,,,,
instituto tecnologico de costa rica,,,,,,,,,,,,
missing,,,,,,,,,,,,
organization for tropical studies,,,,,,,,,,,,
tropical research and training center,,,,,,,,,,,,
universidad de costa rica,,,,,,,,,,,,
NA,,,,,,,,,,,,
agricultural institute osijek,,,,,,,,,,,,
academy of sciences of the czech republic,,,,,,,,,,,,
czech academy of sciences,,,,,,,,,,,,
missing,,,,,,,,,,,,
palacky university,,,,,,,,,,,,
university of agriculture,,,,,,,,,,,,
university of ceske budejovice,,,,,,,,,,,,
university of south bohemia,,,,,,,,,,,,
NA,,,,,,,,,,,,
aarhus university,,,,,,,,,,,,
bournemouth university,,,,,,,,,,,,
copenhagen university,,,,,,,,,,,,
danish forest and landscape research institute,,,,,,,,,,,,
missing,,,,,,,,,,,,
national environmental research institute,,,,,,,,,,,,
roskilde university,,,,,,,,,,,,
royal veterinary and agricultural university,,,,,,,,,,,,
NA,,,,,,,,,,,,
agricultural research center,,,,,,,,,,,,
alexandra university,,,,,,,,,,,,
estonian agricultultural university,,,,,,,,,,,,
missing,,,,,,,,,,,,
tartu university,,,,,,,,,,,,
university of tartu,,,,,,,,,,,,
NA,,,,,,,,,,,,
addis ababa university,,,,,,,,,,,,
european forestry institute,,,,,,,,,,,,
finnish environment institute,,,,,,,,,,,,
finnish forest research institute,,,,,,,,,,,,
missing,,,,,,,,,,,,
university of helsinki,,,,,,,,,,,,
university of joensuu,,,,,,,,,,,,
university of jyvaskyla,,,,,,,,,,,,
university of oulu,,,,,,,,,,,,
university of turku,,,,,,,,,,,,
NA,,,,,,,,,,,,
cnrs centre decologie fonctionnelle et evolutive,,,,,,,,,,,,
cnrs institut des sciences de levolution montpellier,,,,,,,,,,,,
cnrs iri montpellier,,,,,,,,,,,,
csiro european laboratory,,,,,,,,,,,,
double check,,,,,,,,,,,,
ecole normale superieure,,,,,,,,,,,,
french national institute for agricultural research centre de nancy,,,,,,,,,,,,
french national school of forestry engref,,,,,,,,,,,,
ifremer,,,,,,,,,,,,
institut botanique,,,,,,,,,,,,
missing,,,,,,,,,,,,
nancy university,,,,,,,,,,,,
national museum of natural history france,,,,,,,,,,,,
paul sabatier university,,,,,,,,,,,,
roscoff marine station upmc,,,,,,,,,,,,
universite claude bernard lyon 1,,,,,,,,,,,,
universite de lausanne,,,,,,,,,,,,
universite de nantes,,,,,,,,,,,,
universite de rennes,,,,,,,,,,,,
universite joseph fourier,,,,,,,,,,,,
universite montpellier,,,,,,,,,,,,
universite montpellier 2,,,,,,,,,,,,
universite paris sud,,,,,,,,,,,,
universite pierre et marie curie,,,,,,,,,,,,
university of toulouse,,,,,,,,,,,,
NA,,,,,,,,,,,,
inra,,,,,,,,,,,,
alfred wegener institut fur polar und meeresforschung,,,,,,,,,,,,
bavarian forest national park,,,,,,,,,,,,
carl von ossietzky university oldenburg,,,,,,,,,,,,
christian albrechts universitat kiel,,,,,,,,,,,,
dresden university of technology,,,,,,,,,,,,
federal research center for nature conservation and landscape ecology,,,,,,,,,,,,
federal research centre for forestry and forest products bfh,,,,,,,,,,,,
forschungsinstitut senckenberg,,,,,,,,,,,,
free university of berlin,,,,,,,,,,,,
geomar helmholtz center for ocean research kiel,,,,,,,,,,,,
goethe university frankfurt,,,,,,,,,,,,
helmholtz centre for environmental research,,,,,,,,,,,,
humboldt university of berlin,,,,,,,,,,,,
international university brennen,,,,,,,,,,,,
justus liebig universitat,,,,,,,,,,,,
karlsruhe institute of technology,,,,,,,,,,,,
leibniz centre for agricultural landscape research,,,,,,,,,,,,
leibniz institut fur meereswissenschaften ifmgeomar,,,,,,,,,,,,
leibniz institute for baltic sea research,,,,,,,,,,,,
leibniz institute for zoo and wildlife research,,,,,,,,,,,,
leuphana university of lunenburg,,,,,,,,,,,,
ludwig maximilian universitat munchen,,,,,,,,,,,,
ludwig maximilian university of munich,,,,,,,,,,,,
martin luther university,,,,,,,,,,,,
max planck institute for behavioral physiology,,,,,,,,,,,,
max planck institute for chemical ecology,,,,,,,,,,,,
max planck institute for ornithology,,,,,,,,,,,,
max planck institute for plant breeding research,,,,,,,,,,,,
max planck university,,,,,,,,,,,,
missing,,,,,,,,,,,,
mpi jena,,,,,,,,,,,,
museum fur naturkunde,,,,,,,,,,,,
philipps university marburg,,,,,,,,,,,,
rwth aachen university,,,,,,,,,,,,
salzburg university,,,,,,,,,,,,
senckenberg research institute frankfurt,,,,,,,,,,,,
technical university of dresden,,,,,,,,,,,,
technical university of munich,,,,,,,,,,,,
technische universitat darmstadt,,,,,,,,,,,,
trier university,,,,,,,,,,,,
ufz centre for environmental research leipzig halle,,,,,,,,,,,,
united nations university,,,,,,,,,,,,
universitat osnabruck,,,,,,,,,,,,
university of bayreuth,,,,,,,,,,,,
university of bonn,,,,,,,,,,,,
university of bremen,,,,,,,,,,,,
university of cologne,,,,,,,,,,,,
university of freiburg,,,,,,,,,,,,
university of gottingen,,,,,,,,,,,,
university of hamburg,,,,,,,,,,,,
university of kaiserslautern,,,,,,,,,,,,
university of konstanz,,,,,,,,,,,,
university of leiden,,,,,,,,,,,,
university of leipzig,,,,,,,,,,,,
university of munich,,,,,,,,,,,,
university of potsdam,,,,,,,,,,,,
university of regensburg,,,,,,,,,,,,
university of salzburg,,,,,,,,,,,,
university of southampton,,,,,,,,,,,,
university of tasmania,,,,,,,,,,,,
university of ulm,,,,,,,,,,,,
university of western ontario,,,,,,,,,,,,
university of wurzburg,,,,,,,,,,,,
university of zurich,,,,,,,,,,,,
NA,,,,,,,,,,,,
forest research institute,,,,,,,,,,,,
institute of marine biology of crete,,,,,,,,,,,,
missing,,,,,,,,,,,,
university of thessaloniki,,,,,,,,,,,,
victoria university of wellington,,,,,,,,,,,,
NA,,,,,,,,,,,,
missing,,,,,,,,,,,,
NA,,,,,,,,,,,,
ashoka trust for research in ecology and the environment,,,,,,,,,,,,
bidhan chandra krishi viswavid,,,,,,,,,,,,
french institute of pondicherry,,,,,,,,,,,,
indian forest service,,,,,,,,,,,,
indian institute of science,,,,,,,,,,,,
jawaharlal nehru university,,,,,,,,,,,,
kerala agricultural university,,,,,,,,,,,,
kerala forest research institute,,,,,,,,,,,,
missing,,,,,,,,,,,,
national centre for biological sciences,,,,,,,,,,,,
pondicherry university,,,,,,,,,,,,
punjab agricultural university,,,,,,,,,,,,
university of agricultural science bangalore,,,,,,,,,,,,
university of allahabad,,,,,,,,,,,,
university of delhi,,,,,,,,,,,,
wildlife conservation society,,,,,,,,,,,,
wildlife institute of india,,,,,,,,,,,,
cifor,,,,,,,,,,,,
fauna and flora international,,,,,,,,,,,,
nature conservancy,,,,,,,,,,,,
people and nature consulting international,,,,,,,,,,,,
gorgan university of agric. sci.,,,,,,,,,,,,
khorasan agricultural and natural resources research center,,,,,,,,,,,,
shahid beheshti university,,,,,,,,,,,,
missing,,,,,,,,,,,,
national center for agriculture and veterinary biotechnology,,,,,,,,,,,,
national university of ireland,,,,,,,,,,,,
trinity college botanic garden,,,,,,,,,,,,
university college cork,,,,,,,,,,,,
university college dublin,,,,,,,,,,,,
university of arkansas,,,,,,,,,,,,
university of college,,,,,,,,,,,,
NA,,,,,,,,,,,,
ben gurion university of the negev,,,,,,,,,,,,
hebrew university of jerusalem,,,,,,,,,,,,
israel nature and national parks protection authority,,,,,,,,,,,,
missing,,,,,,,,,,,,
technion israel institute of technology,,,,,,,,,,,,
tel aviv university,,,,,,,,,,,,
university of haifa,,,,,,,,,,,,
NA,,,,,,,,,,,,
disteba universita di lecce,,,,,,,,,,,,
food and agriculture organization fao,,,,,,,,,,,,
instituto per lambiente marino costiero,,,,,,,,,,,,
istituto sperimentale per la selvicoltura,,,,,,,,,,,,
ministry of the environment,,,,,,,,,,,,
missing,,,,,,,,,,,,
politecnico di milano,,,,,,,,,,,,
ponteficio collegio irlandese,,,,,,,,,,,,
seconda universita,,,,,,,,,,,,
stazione zoologica anton dohrn,,,,,,,,,,,,
universita camerino,,,,,,,,,,,,
universita degli studi di padova,,,,,,,,,,,,
universita del salento,,,,,,,,,,,,
universita di genova,,,,,,,,,,,,
universita di pisa,,,,,,,,,,,,
universita die napoli frederico ii,,,,,,,,,,,,
university of bologna,,,,,,,,,,,,
university of milano,,,,,,,,,,,,
university of pavia,,,,,,,,,,,,
university of salento,,,,,,,,,,,,
university of trieste,,,,,,,,,,,,
university of urbino,,,,,,,,,,,,
world wildlife fund,,,,,,,,,,,,
NA,,,,,,,,,,,,
forestry and forest products research institute,,,,,,,,,,,,
graduate university for advanced studies,,,,,,,,,,,,
himeji city aquarium,,,,,,,,,,,,
hiroshima university,,,,,,,,,,,,
hokkaido university,,,,,,,,,,,,
kagoshima university,,,,,,,,,,,,
kyoto university,,,,,,,,,,,,
kyushu university,,,,,,,,,,,,
marine parks center of japan,,,,,,,,,,,,
missing,,,,,,,,,,,,
osaka city university,,,,,,,,,,,,
tohoku university,,,,,,,,,,,,
tokai gakuen university,,,,,,,,,,,,
tokyo university of agriculture,,,,,,,,,,,,
university of tokyo,,,,,,,,,,,,
yokohama national university,,,,,,,,,,,,
NA,,,,,,,,,,,,
african agricultural technology foundation,,,,,,,,,,,,
international centre of insect physiology and ecology,,,,,,,,,,,,
moi university,,,,,,,,,,,,
wildlife conservation society,,,,,,,,,,,,
missing,,,,,,,,,,,,
NA,,,,,,,,,,,,
missing,,,,,,,,,,,,
monash university,,,,,,,,,,,,
university kebangsaan,,,,,,,,,,,,
university of malaysia,,,,,,,,,,,,
university of sains,,,,,,,,,,,,
NA,,,,,,,,,,,,
cinvestav,,,,,,,,,,,,
colegio de la frontera sur ecosur,,,,,,,,,,,,
estacion biologia chamela,,,,,,,,,,,,
missing,,,,,,,,,,,,
universidad autonoma de yucatan,,,,,,,,,,,,
universidad autonoma del estado de hidalgo,,,,,,,,,,,,
universidad nacional autonoma de mexico,,,,,,,,,,,,
NA,,,,,,,,,,,,
alterra research institute for the green world,,,,,,,,,,,,
biological centre,,,,,,,,,,,,
biological station wijster,,,,,,,,,,,,
catholic university,,,,,,,,,,,,
missing,,,,,,,,,,,,
netherlands institute of ecology,,,,,,,,,,,,
netherlands institute of technology,,,,,,,,,,,,
nioo,,,,,,,,,,,,
radboud university nijmegen,,,,,,,,,,,,
research institute for agrobiology and soil fertility,,,,,,,,,,,,
research institute for nature management,,,,,,,,,,,,
royal netherlands institute for sea research,,,,,,,,,,,,
tropenbos international,,,,,,,,,,,,
university of amsterdam,,,,,,,,,,,,
university of groningen,,,,,,,,,,,,
university of leiden,,,,,,,,,,,,
university of utrecht,,,,,,,,,,,,
university of wageningen,,,,,,,,,,,,
utrecht university,,,,,,,,,,,,
vrije universiteit,,,,,,,,,,,,
vrije universiteit amsterdam,,,,,,,,,,,,
wageningen,,,,,,,,,,,,
wageningen agricultural university,,,,,,,,,,,,
wageningen agricultural university and research center alterra,,,,,,,,,,,,
wageningen university,,,,,,,,,,,,
wageningen university and instituto boliviano de investigacion forestal,,,,,,,,,,,,
wageningen university and research,,,,,,,,,,,,
wageningen university research center alterra,,,,,,,,,,,,
wl delft hydraulics,,,,,,,,,,,,
NA,,,,,,,,,,,,
agresearch,,,,,,,,,,,,
auckland,,,,,,,,,,,,
christchurch,,,,,,,,,,,,
department of scientific and industrial research,,,,,,,,,,,,
ecological research associates of new zealand,,,,,,,,,,,,
landcare research ltd,,,,,,,,,,,,
lincoln university,,,,,,,,,,,,
lund university,,,,,,,,,,,,
manaaki whenua landcare research,,,,,,,,,,,,
massey,,,,,,,,,,,,
massey university,,,,,,,,,,,,
missing,,,,,,,,,,,,
museum of new zealand te papa tongarewa,,,,,,,,,,,,
national institute of water and atmospheric research,,,,,,,,,,,,
new zealand research centre for urban ecology,,,,,,,,,,,,
no one by this name,,,,,,,,,,,,
universidad de la laguna,,,,,,,,,,,,
university of auckland,,,,,,,,,,,,
university of canterbury,,,,,,,,,,,,
university of otago,,,,,,,,,,,,
university of waikato,,,,,,,,,,,,
victoria university of wellington,,,,,,,,,,,,
waikato university,,,,,,,,,,,,
NA,,,,,,,,,,,,
obafemi awolowo university,,,,,,,,,,,,
university of ibadan,,,,,,,,,,,,
university of ife,,,,,,,,,,,,
queens university of belfast,,,,,,,,,,,,
ulster,,,,,,,,,,,,
agricultural university of norway,,,,,,,,,,,,
botanical museum,,,,,,,,,,,,
institute of geology and biology,,,,,,,,,,,,
institute of nature conservation,,,,,,,,,,,,
missing,,,,,,,,,,,,
norwegian institute for nature research,,,,,,,,,,,,
norwegian university of science and technology,,,,,,,,,,,,
university of bergen,,,,,,,,,,,,
university of oslo,,,,,,,,,,,,
university of tromso,,,,,,,,,,,,
zoological museum,,,,,,,,,,,,
NA,,,,,,,,,,,,
missing,,,,,,,,,,,,
NA,,,,,,,,,,,,
universidad nacional agraria,,,,,,,,,,,,
missing,,,,,,,,,,,,
bialystok,,,,,,,,,,,,
krakow,,,,,,,,,,,,
missing,,,,,,,,,,,,
polish academy of science,,,,,,,,,,,,
university lodz,,,,,,,,,,,,
NA,,,,,,,,,,,,
gulbenkian institute,,,,,,,,,,,,
missing,,,,,,,,,,,,
center for energy and environmental research,,,,,,,,,,,,
institute of tropical forestry,,,,,,,,,,,,
university of puerto rico,,,,,,,,,,,,
usfs us forest service,,,,,,,,,,,,
seoul,,,,,,,,,,,,
academy of sciences of russia,,,,,,,,,,,,
institute of animal evolutionary morphology and ecology,,,,,,,,,,,,
ministry of agriculture of the ussr,,,,,,,,,,,,
moscow state university,,,,,,,,,,,,
science academy of the ussr,,,,,,,,,,,,
siberian branch of the academy of sciences,,,,,,,,,,,,
