Landscape Ecology,2004,19,1,SE,Lech Ryszkowski,Polish Academy of Science,Poland,
Landscape Ecology,2004,19,1,SE,Monica Turner,Univ. of Wisconsin ,US,F
Landscape Ecology,2004,19,1,SE,Dean Urban,Duke University,US,
Landscape Ecology,2004,19,1,SE,James Wickham,Environment Protection Agency,US,M
Landscape Ecology,2004,19,1,SE,John Wiens,The nature conservancy ,US,M
Landscape Ecology,2004,19,1,SE,Kimberly A. ,Kansas State Univ. ,US,F
Landscape Ecology,2004,19,1,SE,Jianguo Wu,Arizona State Univ. Tempe,US,M
Landscape Ecology,2005,20,1,EIC,Jianguo Wu,Arizona State Univ.-Tempe,US,M
Landscape Ecology,2005,20,1,AE,Marc Antrop,Univ. of Ghent,Belgium,M
Landscape Ecology,2005,20,1,SE,J. Baudry,National Inst. For agronomic research,France,
Landscape Ecology,2005,20,1,SE,Juan Abad,Univ. of Alicante,Spain,
Landscape Ecology,2005,20,1,SE,Y. Bergeron,Univ. of Quebec,Canada,
Landscape Ecology,2005,20,1,SE,M.A Bowers,Univ. of Virginia,US,M
Landscape Ecology,2005,20,1,SE,J. Brandt,Roskilde University,Denmark,M
Landscape Ecology,2005,20,1,SE,D. Brown,Univ. of Michigan,US,M
Landscape Ecology,2005,20,1,SE,C.H Flather,USDA Forest Service,US,M
Landscape Ecology,2005,20,1,SE,J. Franklin,San Diego State Univ,US,F
Landscape Ecology,2005,20,1,SE,Qiong Gao,Beijing Normal University,China,
Landscape Ecology,2005,20,1,SE,G.Guntenspergen,USGS,US,
Landscape Ecology,2005,20,1,SE,E.Gustafson,USDA Forest Service,US,
Landscape Ecology,2005,20,1,SE,K.Gutzwiller,Baylor Univ.,US,
Landscape Ecology,2005,20,1,SE,L.B Johnson,Univ. of Minnesota,US,M
Landscape Ecology,2005,20,1,SE,R.Jongman,Wageningen,Netherlands,
Landscape Ecology,2005,20,1,SE,F. Kienast,"Swiss federal Inst. For snow, forest and landscape research",Switzerland,
Landscape Ecology,2005,20,1,SE,T.Kratz,Univ. of Wisconsin ,US,
Landscape Ecology,2005,20,1,SE,J.Liu,Michigan State Univ.,US,
Landscape Ecology,2005,20,1,SE,G.P Malanson,Univ. of Iowa,US,M
Landscape Ecology,2005,20,1,SE,O.Mander,Univ. of Tartu,Estonia,
Landscape Ecology,2005,20,1,SE,J-P Metzger,Univ. of Sao Paolo,Brazil,
Landscape Ecology,2005,20,1,SE,David Mladenoff,Univ. of Wisconsin ,US,M
Landscape Ecology,2005,20,1,SE,J. Nassauer,Univ. of Michigan,US,
Landscape Ecology,2005,20,1,SE,J. Niemala,Univ. of Helsinki,Finland,
Landscape Ecology,2005,20,1,SE,P.Opdam,Department of Landscape Ecoloy,Netherlands,M
Landscape Ecology,2005,20,1,SE,W. Romme,Colorado state university,US,M
Landscape Ecology,2005,20,1,SE,Lech Ryszkowski,Polish Academy of Science,Poland,
Landscape Ecology,2005,20,1,SE,F.K.A Schmiegelow,Univ. of Alberta,Canada,
Landscape Ecology,2005,20,1,SE,T.Spies,Oregon State Univ.,US,
Landscape Ecology,2005,20,1,SE,D.L Urban,Duke University,US,
Landscape Ecology,2005,20,1,SE,H.Wagner,Swiss federal research institute,Switzerland,
Landscape Ecology,2005,20,1,SE,L. Walker,Univ. of Nevada,US,M
Landscape Ecology,2005,20,1,SE,J.D Wickham,National Exposure Research Laboratory,US,M
Landscape Ecology,2005,20,1,SE,J.A Wiens,The nature conservancy Vienna,US,M
Landscape Ecology,2005,20,1,SE,Kimberly A. ,Kansas State Univ. ,US,F
Landscape Ecology,2006,21,1,EIC,Jianguo Wu,Arizona State Univ.-West,US,M
Landscape Ecology,2006,21,1,AE,Marc Antrop,Univ. of Ghent,Belgium,M
Landscape Ecology,2006,21,1,SE,J. Baudry,National Inst. For agronomic research,France,
Landscape Ecology,2006,21,1,SE,Juan Abad,Univ. of Alicante,Spain,
Landscape Ecology,2006,21,1,SE,Y. Bergeron,Univ. of Quebec,Canada,
Landscape Ecology,2006,21,1,SE,M.A Bowers,Univ. of Virginia,US,
Landscape Ecology,2006,21,1,SE,J. Brandt,Roskilde University,Denmark,M
Landscape Ecology,2006,21,1,SE,D. Brown,Univ. of Michigan,US,M
Landscape Ecology,2006,21,1,SE,C.H Flather,USDA Forest Service,US,M
Landscape Ecology,2006,21,1,SE,J. Franklin,San Diego State Univ,US,F
Landscape Ecology,2006,21,1,SE,Qiong Gao,Beijing Normal University,China,
Landscape Ecology,2006,21,1,SE,G.Guntenspergen,USGS,US,
Landscape Ecology,2006,21,1,SE,E.Gustafson,USDA Forest Service,US,
Landscape Ecology,2006,21,1,SE,K.Gutzwiller,Baylor Univ.,US,
Landscape Ecology,2006,21,1,SE,L.B Johnson,Univ. of Minnesota,US,
Landscape Ecology,2006,21,1,SE,R.Jongman,Wageningen,Netherlands,
Landscape Ecology,2006,21,1,SE,F. Kienast,"Swiss federal Inst. For snow, forest and landscape research",Switzerland,
Landscape Ecology,2006,21,1,SE,T.Kratz,Univ. of Wisconsin ,US,
Landscape Ecology,2006,21,1,SE,J.Liu,Michigan State Univ.,US,
Landscape Ecology,2006,21,1,SE,G.P Malanson,Univ. of Iowa,US,M
Landscape Ecology,2006,21,1,SE,O.Mander,Univ. of Tartu,Estonia,
Landscape Ecology,2006,21,1,SE,J-P Metzger,Univ. of Sao Paolo,Brazil,
Landscape Ecology,2006,21,1,SE,David Mladenoff,Univ. of Wisconsin ,US,M
Landscape Ecology,2006,21,1,SE,J. Nassauer,Univ. of Michigan,US,
Landscape Ecology,2006,21,1,SE,J. Niemala,Univ. of Helsinki,Finland,
Landscape Ecology,2006,21,1,SE,P.Opdam,Department of Landscape Ecoloy,Netherlands,M
Landscape Ecology,2006,21,1,SE,W. Romme,Colorado state university,US,M
Landscape Ecology,2006,21,1,SE,Lech Ryszkowski,Polish Academy of Science,Poland,
Landscape Ecology,2006,21,1,SE,F.K.A Schmiegelow,Univ. of Alberta,Canada,
Landscape Ecology,2006,21,1,SE,T.Spies,Oregon State Univ.,US,
Landscape Ecology,2006,21,1,SE,D.L Urban,Duke University,US,
Landscape Ecology,2006,21,1,SE,H.Wagner,Swiss federal research institute,Switzerland,
Landscape Ecology,2006,21,1,SE,L. Walker,Univ. of Nevada,US,M
Landscape Ecology,2006,21,1,SE,J.D Wickham,National Exposure Research Laboratory,US,M
Landscape Ecology,2006,21,1,SE,J.A Wiens,The nature conservancy Vienna,US,M
Landscape Ecology,2006,21,1,SE,Kimberly A. ,Kansas State Univ. ,US,F
Landscape Ecology,2007,22,1,EIC,Jianguo Wu,Arizona State Univ.-West,US,M
Landscape Ecology,2007,22,1,AE,Marc Antrop,Univ. of Ghent,Belgium,M
Landscape Ecology,2007,22,1,SE,J. Ahem,Univ. of Massachusetts,US,
Landscape Ecology,2007,22,1,SE,D.P Anderson,Univ. of Wisconsin ,US,M
Landscape Ecology,2007,22,1,SE,J. Baudry,National Inst. For agronomic research,France,
Landscape Ecology,2007,22,1,SE,M.A Bowers,USDA Forest Service,US,
Landscape Ecology,2007,22,1,SE,J. Brandt,Roskilde University,Denmark,M
Landscape Ecology,2007,22,1,SE,J. Briggs,Arizona State Univ.-Tempe,US,
Landscape Ecology,2007,22,1,SE,T. Crist,Miami University,US,M
Landscape Ecology,2007,22,1,SE,A. Farina,Univ. of Arbino,Italy,
Landscape Ecology,2007,22,1,SE,C.H Flather,USDA Forest Service,US,M
Landscape Ecology,2007,22,1,SE,G.Foody,Univ. of Southampton,UK,
Landscape Ecology,2007,22,1,SE,B.Fu,Chinese academy of sciences,China,
Landscape Ecology,2007,22,1,SE,L.Gillson,Univ. of Oxford,UK,M
Landscape Ecology,2007,22,1,SE,B.Goodwin,Univ. of North Dakota,US,M
Landscape Ecology,2007,22,1,SE,G.Guntenspergen,USGS,US,
Landscape Ecology,2007,22,1,SE,E.Gustafson,Landscape ecology unit Rhinelander,US,
Landscape Ecology,2007,22,1,SE,K.Gutzwiller,Baylor Univ.,US,
Landscape Ecology,2007,22,1,SE,S.Harrison,"Univ. of California, Davis",US,
Landscape Ecology,2007,22,1,SE,R.Holderegger,Swiss federal research institute,Switzerland,
Landscape Ecology,2007,22,1,SE,D.E Jelinski,Queen's University,Canada,
Landscape Ecology,2007,22,1,SE,L.B Johnson,Univ. of Minnesota,US,
Landscape Ecology,2007,22,1,SE,R.Jongman,Wageningen,Netherlands,
Landscape Ecology,2007,22,1,SE,F.Kienast,"Swiss federal Inst. For snow, forest and landscape research",Switzerland,
Landscape Ecology,2007,22,1,SE,T.Kratz,Univ. of Wisconsin ,US,
Landscape Ecology,2007,22,1,SE,H.Li,USDA Forest Service,US,
Landscape Ecology,2007,22,1,SE,J.Ludwig,CSIRO sustainable ecosystems,Australia,
Landscape Ecology,2007,22,1,SE,O.Mander,Univ. of Tartu,Estonia,
Landscape Ecology,2007,22,1,SE,J-P Metzger,Univ. of Sao Paolo,Brazil,
Landscape Ecology,2007,22,1,SE,K.Moloney,Iowa State Univ.,US,
Landscape Ecology,2007,22,1,SE,J. Niemela,Univ. of Helsinki,Finland,
Landscape Ecology,2007,22,1,SE,K. Riitters,USDA Forest Service,US,
Landscape Ecology,2007,22,1,SE,W. Romme,Colorado state university,US,M
Landscape Ecology,2007,22,1,SE,N.Schumaker,"Environment Protection Agency, Corvallia",US,
Landscape Ecology,2007,22,1,SE,T.Spies,Oregon State Univ.,US,
Landscape Ecology,2007,22,1,SE,D.L Urban,Duke University,US,
Landscape Ecology,2007,22,1,SE,A.Veldkamp,Wageningen Agricultural Univ,Netherlands,
Landscape Ecology,2007,22,1,SE,H.Wagner,Swiss federal research institute,Switzerland,
Landscape Ecology,2007,22,1,SE,J.D Wickham,National Exposure Research Laboratory,US,M
Landscape Ecology,2007,22,1,SE,T.Wiegand,"Centre for Environmental Research, Liepzig",Germany,
Landscape Ecology,2008,23,1,EIC,Jianguo Wu,Arizona State Univ.-West,US,M
Landscape Ecology,2008,23,1,AE,Marc Antrop,Univ. of Ghent,Belgium,M
Landscape Ecology,2008,23,1,SE,J. Ahem,Univ. of Massachusetts,US,
Landscape Ecology,2008,23,1,SE,D.P Anderson,Univ. of Wisconsin ,US,M
Landscape Ecology,2008,23,1,SE,J. Baudry,National Inst. For agronomic research,France,
Landscape Ecology,2008,23,1,SE,G.Darrel Jenerette,"Univ. of California,Riverside",US,
Landscape Ecology,2008,23,1,SE,J. Brandt,Roskilde University,Denmark,M
Landscape Ecology,2008,23,1,SE,J. Briggs,Arizona State Univ.-Tempe,US,
Landscape Ecology,2008,23,1,SE,T. Crist,Miami University,US,
Landscape Ecology,2008,23,1,SE,A. Farina,Univ. of Arbino,Italy,
Landscape Ecology,2008,23,1,SE,J. Jaeger,Univ. of Montreal,Canada,
Landscape Ecology,2008,23,1,SE,G.Foody,Univ. of Southampton,UK,
Landscape Ecology,2008,23,1,SE,B.Fu,Chinese academy of sciences,China,
Landscape Ecology,2008,23,1,SE,L.Gillson,Univ. of Oxford,UK,M
Landscape Ecology,2008,23,1,SE,B.Goodwin,Univ. of North Dakota,US,M
Landscape Ecology,2008,23,1,SE,G.Guntenspergen,USGS,US,
Landscape Ecology,2008,23,1,SE,E.Gustafson,Landscape ecology unit Rhinelander,US,
Landscape Ecology,2008,23,1,SE,K.Gutzwiller,Baylor Univ.,US,
Landscape Ecology,2008,23,1,SE,G.M Henebry,South Dakota State Univ.,US,
Landscape Ecology,2008,23,1,SE,R.Holderegger,Swiss federal research institute,Switzerland,
Landscape Ecology,2008,23,1,SE,D.E Jelinski,Queen's University,Canada,
Landscape Ecology,2008,23,1,SE,L.B Johnson,Univ. of Minnesota,US,
Landscape Ecology,2008,23,1,SE,R.Jongman,Wageningen,Netherlands,
Landscape Ecology,2008,23,1,SE,F.Kienast,"Swiss federal Inst. For snow, forest and landscape research",Switzerland,
Landscape Ecology,2008,23,1,SE,J.M Marzluff,Univ. of Washington ,US,
Landscape Ecology,2008,23,1,SE,H.Li,USDA Forest Service,US,
Landscape Ecology,2008,23,1,SE,J.Ludwig,CSIRO sustainable ecosystems,Australia,
Landscape Ecology,2008,23,1,SE,J. Musacchio,Univ. of Minnesota,US,
Landscape Ecology,2008,23,1,SE,J-P Metzger,Univ. of Sao Paolo,Brazil,
Landscape Ecology,2008,23,1,SE,K.Moloney,Iowa State Univ.,US,
Landscape Ecology,2008,23,1,SE,J. Niemela,Univ. of Helsinki,Finland,
Landscape Ecology,2008,23,1,SE,K. Riitters,USDA Forest Service,US,
Landscape Ecology,2008,23,1,SE,N.E Mclyntre,Texas Tech Univ. ,US,
Landscape Ecology,2008,23,1,SE,N.Schumaker,"Environment Protection Agency, Corvallia",US,
Landscape Ecology,2008,23,1,SE,T.Spies,Oregon State Univ.,US,
Landscape Ecology,2008,23,1,SE,R.G Pontius,Clark Univ.,US,
Landscape Ecology,2008,23,1,SE,A.Veldkamp,Wageningen Agricultural Univ,Netherlands,
Landscape Ecology,2008,23,1,SE,H.Wagner,Swiss federal research institute,Switzerland,
Landscape Ecology,2008,23,1,SE,J.D Wickham,National Exposure Research Laboratory,US,M
Landscape Ecology,2008,23,1,SE,T.Wiegand,"Centre for Environmental Research, Liepzig",Germany,
Landscape Ecology,2009,24,1,EIC,Jianguo Wu,Arizona State Univ.-West,US,M
Landscape Ecology,2009,24,1,AE,Marc Antrop,Univ. of Ghent,Belgium,M
Landscape Ecology,2009,24,1,SE,J. Ahem,Univ. of Massachusetts,US,M
Landscape Ecology,2009,24,1,SE,D.P Anderson,Univ. of Wisconsin ,US,
Landscape Ecology,2009,24,1,SE,J. Baudry,National Inst. For agronomic research,France,
Landscape Ecology,2009,24,1,SE,G.Darrel Jenerette,"Univ. of California,Riverside",US,
Landscape Ecology,2009,24,1,SE,J. Brandt,Roskilde University,Denmark,M
Landscape Ecology,2009,24,1,SE,J. Briggs,Arizona State Univ.-Tempe,US,M
Landscape Ecology,2009,24,1,SE,T. Crist,Miami University,US,M
Landscape Ecology,2009,24,1,SE,A. Farina,Univ. of Arbino,Italy,
Landscape Ecology,2009,24,1,SE,J. Jaeger,Univ. of Montreal,Canada,
Landscape Ecology,2009,24,1,SE,G.Foody,Univ. of Southampton,UK,
Landscape Ecology,2009,24,1,SE,B.Fu,Chinese academy of sciences,China,
Landscape Ecology,2009,24,1,SE,L.Gillson,Univ. of Oxford,UK,M
Landscape Ecology,2009,24,1,SE,B.Goodwin,Univ. of North Dakota,US,M
Landscape Ecology,2009,24,1,SE,G.Guntenspergen,USGS,US,
Landscape Ecology,2009,24,1,SE,E.Gustafson,Landscape ecology unit Rhinelander,US,
Landscape Ecology,2009,24,1,SE,K.Gutzwiller,Baylor Univ.,US,
Landscape Ecology,2009,24,1,SE,G.M Henebry,South Dakota State Univ.,US,
Landscape Ecology,2009,24,1,SE,R.Holderegger,Swiss federal research institute,Switzerland,
Landscape Ecology,2009,24,1,SE,D.E Jelinski,Queen's University,Canada,
Landscape Ecology,2009,24,1,SE,L.B Johnson,Univ. of Minnesota,US,M
Landscape Ecology,2009,24,1,SE,R.Jongman,Wageningen,Netherlands,
Landscape Ecology,2009,24,1,SE,F.Kienast,"Swiss federal Inst. For snow, forest and landscape research",Switzerland,
Landscape Ecology,2009,24,1,SE,J.M Marzluff,Univ. of Washington ,US,
Landscape Ecology,2009,24,1,SE,H.Li,USDA Forest Service,US,
Landscape Ecology,2009,24,1,SE,J.Ludwig,CSIRO sustainable ecosystems,Australia,
Landscape Ecology,2009,24,1,SE,J. Musacchio,Univ. of Minnesota,US,
Landscape Ecology,2009,24,1,SE,J-P Metzger,Univ. of Sao Paolo,Brazil,
Landscape Ecology,2009,24,1,SE,K.Moloney,Iowa State Univ.,US,
Landscape Ecology,2009,24,1,SE,J. Niemela,Univ. of Helsinki,Finland,
Landscape Ecology,2009,24,1,SE,K. Riitters,USDA Forest Service,US,
Landscape Ecology,2009,24,1,SE,N.E Mclyntre,Texas Tech Univ. ,US,
Landscape Ecology,2009,24,1,SE,N.Schumaker,"Environment Protection Agency, Corvallia",US,
Landscape Ecology,2009,24,1,SE,T.Spies,Oregon State Univ.,US,
Landscape Ecology,2009,24,1,SE,R.G Pontius,Clark Univ.,US,
Landscape Ecology,2009,24,1,SE,A.Veldkamp,Wageningen Agricultural Univ,Netherlands,
Landscape Ecology,2009,24,1,SE,H.Wagner,Swiss federal research institute,Switzerland,
Landscape Ecology,2009,24,1,SE,J.D Wickham,National Exposure Research Laboratory,US,
Landscape Ecology,2009,24,1,SE,T.Wiegand,"Centre for Environmental Research, Liepzig",Germany,
Landscape Ecology,2009,24,1,SE,J.A Bissonette,Utah State Univ,US,
Landscape Ecology,2009,24,1,SE,M.Potschin,Univ. of Nottingham,UK,
Landscape Ecology,2010,25,1,EIC,Jianguo Wu,Arizona State Univ. Tempe,US,M
Landscape Ecology,2010,25,1,AE,P.Opdam,Wangeningen Univ.,Netherlands,M
Landscape Ecology,2010,25,1,SE,D.P Anderson,"Landcare Research , Lincoln",New Zealand,M
Landscape Ecology,2010,25,1,SE,J. Baudry,National Inst. For agronomic research,France,
Landscape Ecology,2010,25,1,SE,M. Belisle,Univ. of Sherbrooke,Canada,
Landscape Ecology,2010,25,1,SE,J.A Bissonette,Utah State Univ,US,
Landscape Ecology,2010,25,1,SE,J.Bolliger,Swiss federal research institute,Switzerland,
Landscape Ecology,2010,25,1,SE,G.Cumming,"Inst. Of African Ornithology, Cape Town",South Africa,
Landscape Ecology,2010,25,1,SE,S.G Fisher,"Arizona State University, Tempe",US,M
Landscape Ecology,2010,25,1,SE,G.Foody,Univ. of Nottingham,UK,
Landscape Ecology,2010,25,1,SE,B.Fu,Chinese academy of sciences,China,
Landscape Ecology,2010,25,1,SE,L.Gillson,Univ. of Cape Town,South Africa,M
Landscape Ecology,2010,25,1,SE,B.Goodwin,Univ. of North Dakota,US,M
Landscape Ecology,2010,25,1,SE,G.Guntenspergen,USGS,US,
Landscape Ecology,2010,25,1,SE,E.Gustafson,USDA Forest Service,US,
Landscape Ecology,2010,25,1,SE,K.Gutzwiller,Baylor Univ.,US,
Landscape Ecology,2010,25,1,SE,G.M Henebry,South Dakota State Univ.,US,
Landscape Ecology,2010,25,1,SE,R.Holderegger,Swiss federal research institute,Switzerland,
Landscape Ecology,2010,25,1,SE,J. Jaeger,Univ. of Montreal,Canada,
Landscape Ecology,2010,25,1,SE,G.Darrel Jenerette,"Univ. of California, Riverside",US,
Landscape Ecology,2010,25,1,SE,L.B Johnson,Univ. of Minnesota,US,M
Landscape Ecology,2010,25,1,SE,T.Keitt,"Univ. of Texas, Austin",US,
Landscape Ecology,2010,25,1,SE,F.Kienast,"Swiss federal Inst. For snow, forest and landscape research",Switzerland,
Landscape Ecology,2010,25,1,SE,J.Lawler,Univ. of Washington,US,
Landscape Ecology,2010,25,1,SE,H.Li,"USDA Forest Service, Charleston",US,
Landscape Ecology,2010,25,1,SE,J.M Marzluff,Univ. of Washington,US,
Landscape Ecology,2010,25,1,SE,C.McAlpine,"Univ. of Queensland, Brisbane",Australia,
Landscape Ecology,2010,25,1,SE,N.E Mclyntre,Texas Tech Univ. ,US,
Landscape Ecology,2010,25,1,SE,J-P Metzger,Univ. of Sao Paolo,Brazil,
Landscape Ecology,2010,25,1,SE,K.Moloney,Iowa State Univ.,US,
Landscape Ecology,2010,25,1,SE,L. Musacchio,Univ. of Minnesota,US,
Landscape Ecology,2010,25,1,SE,J. Niemela,Univ. of Helsinki,Finland,
Landscape Ecology,2010,25,1,SE,R.G Pontius,Clark Univ.,US,
Landscape Ecology,2010,25,1,SE,G.Poole,Montana State Univ,US,
Landscape Ecology,2010,25,1,SE,K. Riitters,"USDA Forest Service, Research Triangle Park",US,
Landscape Ecology,2010,25,1,SE,R.Schooley,Univ. of Illinois,US,
Landscape Ecology,2010,25,1,SE,N.Schumaker,"Environment Protection Agency, Corvallis",US,
Landscape Ecology,2010,25,1,SE,O.Schweiger,Helmholtz centre for env. Research,Germany,
Landscape Ecology,2010,25,1,SE,T.Spies,Oregon State Univ.,US,
Landscape Ecology,2010,25,1,SE,J.C Stromberg,"Arizona State Univ., Tempe",US,
Landscape Ecology,2010,25,1,SE,A.Veldkamp,Wageningen Agricultural Univ,Netherlands,
Landscape Ecology,2010,25,1,SE,C.Vos,Wageningen Univ. Research Center,Netherlands,
Landscape Ecology,2010,25,1,SE,H.Wagner,Univ. of Toronto,Canada,M
Landscape Ecology,2010,25,1,SE,J.D Wickham,"Environmental Protection Agency, Research Triangle Park",US,M
Landscape Ecology,2010,25,1,SE,T.Wiegand,"Centre for Environmental Research, Liepzig",Germany,
Landscape Ecology,2015,30,1,EIC,Jianguo Wu,"Arizona State Univ., Tempe",US,M
Landscape Ecology,2015,30,1,AE,P.Opdam,Wageninen university,Netherlands,M
Landscape Ecology,2015,30,1,SE,C.Albert,Leibniz Universitat,Germany,M
Landscape Ecology,2015,30,1,SE,H.D Allen,University of Cambridge,UK,
Landscape Ecology,2015,30,1,SE,M.Belisle,University of Sherbrooke,Canada,
Landscape Ecology,2015,30,1,SE,D. Bender,University of Calgary,Canada,
Landscape Ecology,2015,30,1,SE,M. Betts,Oregon State Univ.,US,
Landscape Ecology,2015,30,1,SE,J. Bolliger,Swiss federal research institute,Switzerland,
Landscape Ecology,2015,30,1,SE,M. Burgi,Swiss  federal research institute,Switzerland,
Landscape Ecology,2015,30,1,SE,J.Chen,Michigan State Univ.,US,
Landscape Ecology,2015,30,1,SE,K.S Cheruvelil,Michigan State Univ.,US,
Landscape Ecology,2015,30,1,SE,S.S cillierz,North west univ.,South Africa,
Landscape Ecology,2015,30,1,SE,J.K Constanza,North Carolina state univ.,US,
Landscape Ecology,2015,30,1,SE,G. Cumming,Percy fitz patrick inst. Of african ornithology,South Africa,
Landscape Ecology,2015,30,1,SE,D. Donner,U.S Forest Service,US,
Landscape Ecology,2015,30,1,SE,C. Echeverria,Universidad de concepcion,Chile,
Landscape Ecology,2015,30,1,SE,G.Foody,University of Nottingham,UK,
Landscape Ecology,2015,30,1,SE,B.Fu,Chinese academy of sciences,China,
Landscape Ecology,2015,30,1,SE,S.E Gergel,"University of British Columbia, Vancouver",Canada,
Landscape Ecology,2015,30,1,SE,B.Goodwin,University of North Dakota,US,M
Landscape Ecology,2015,30,1,SE,G.Guntenspergen,USGS,US,
Landscape Ecology,2015,30,1,SE,E.Gustafson,USDA Forest service,US,
Landscape Ecology,2015,30,1,SE,K.Gutzwiller,Baylor Univ.,US,
Landscape Ecology,2015,30,1,SE,F.Herzog,Agroscope,Switzerland,
Landscape Ecology,2015,30,1,SE,A.K Hahs,Australian research center for urban ecology,Australia,
Landscape Ecology,2015,30,1,SE,H.He,University of Missouri,US,
Landscape Ecology,2015,30,1,SE,G.M Henebry,South Dakota State Univ.,US,
Landscape Ecology,2015,30,1,SE,J. Cymerman,University of Georgia,US,
Landscape Ecology,2015,30,1,SE,J.D Holland,Purdue University,US,
Landscape Ecology,2015,30,1,SE,S. Huang,National Taipei Univ.,Taiwan,
Landscape Ecology,2015,30,1,SE,G.Darrel Jenerette,"University of California, Riverside",US,
Landscape Ecology,2015,30,1,SE,L.B Johnson,University of Minnesota,US,M
Landscape Ecology,2015,30,1,SE,D.M Kashian,Wayne State univ.,US,
Landscape Ecology,2015,30,1,SE,T.H Keitt,"Univ. of Texas, Austin",US,
Landscape Ecology,2015,30,1,SE,J. Krauss,Univ. of Wurzburg,Germany,
Landscape Ecology,2015,30,1,SE,R. Lafortezza,Univ. of Bari,Italy,
Landscape Ecology,2015,30,1,SE,T. R Lookinbill,Univ. of Richmond,US,
Landscape Ecology,2015,30,1,SE,S.S Luque,National res. Inst.Of science and tech. for env.And agriculture,France,
Landscape Ecology,2015,30,1,SE,C.McAlpine,"University of Queensland, Brisbane",Australia,
Landscape Ecology,2015,30,1,SE,N.E Mclyntre,Texas Tech Univ. ,US,
Landscape Ecology,2015,30,1,SE,J-P Metzger,Univ. of Sao Paolo,Brazil,
Landscape Ecology,2015,30,1,SE,J.R Miller,Univ. of Illinois,US,
Landscape Ecology,2015,30,1,SE,E.S Minor,Univ. of Illinois,US,
Landscape Ecology,2015,30,1,SE,K.Moloney,Iowa State Univ.,US,
Landscape Ecology,2015,30,1,SE,L. Musacchio,Univ. of Minnesota,US,
Landscape Ecology,2015,30,1,SE,J.M Overton,"Landcare Research , Lincoln",New Zealand,
Landscape Ecology,2015,30,1,SE,B. Pijanowski,Purdue University,US,
Landscape Ecology,2015,30,1,SE,T. Korella,Univ. of Evora,Portugal,
Landscape Ecology,2015,30,1,SE,R.G Pontius,Clark Univ.,US,
Landscape Ecology,2015,30,1,SE,K. Riitters,USDA  Forest Service,US,
Landscape Ecology,2015,30,1,SE,S. Saura,Univ. of Madrid,Spain,
Landscape Ecology,2015,30,1,SE,R.M Scheller,Portland state univ.,US,
Landscape Ecology,2015,30,1,SE,R. Schooley,Univ. of Illinois,US,
Landscape Ecology,2015,30,1,SE,O.Schweiger,Helmholtz centre for env. Research,Germany,
Landscape Ecology,2015,30,1,SE,W.Shen,Chinese academy of sciences,China,
Landscape Ecology,2015,30,1,SE,D.M Theobald,"National Park service, Fort Collins",US,
Landscape Ecology,2015,30,1,SE,A.J.A Teefelen,VU University Amsterdam,Netherlands,
Landscape Ecology,2015,30,1,SE,J. R Thompson,Harvard University,US,
Landscape Ecology,2015,30,1,SE,P.H Verburg,VU University Amsterdam,Netherlands,
Landscape Ecology,2015,30,1,SE,C. Vos,Wageningen Univ. Research Center,Netherlands,
Landscape Ecology,2015,30,1,SE,J.D Wickham,"Environmental Protection Agency, Research Triangle Park",US,M
Landscape Ecology,2015,30,1,SE,C. Wilsey,National Audobon Society,US,
Landscape Ecology,2015,30,1,SE,T.Wiegand,Helmholtz centre for env. Research,Germany,
Landscape Ecology,2015,30,1,SE,C. Young,Univ. of Wolverhampton,UK,
Landscape Ecology,2015,30,1,SE,W.Zhou,Chinese academy of sciences,China,
Landscape Ecology,2015,30,1,SE,G. Zurlini,"Univ. of Salento, Lecce",Italy,
