JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,INST,COUNTRY,GENDER,CATEGORY,NOTES
GCB,2002,8,1,Chief Editor,Steve Long,University of Illinois,USA,M,,
GCB,2002,8,1,Managing Editor,Harry Smith,University of Nottingham,UK,M,,
GCB,2002,8,1,Editor,Dennis Baldocchi,"University of California, Berkeley",USA,M,,
GCB,2002,8,1,Editor,Jeff Bale,University of Birmingham,UK,M,,
GCB,2002,8,1,Editor,Eric Davidson,Woods Hole Research Center,USA,M,,
GCB,2002,8,1,Editor,Richard Geider,University of Essex,UK,M,,
GCB,2002,8,1,Editor,Steve Pacala,Princeton University,USA,M,,
GCB,2002,8,1,Editor,Colin Prentice,MPI - Jena,Germany,M,,
GCB,2002,8,1,Editor,Jim Prosser,University of Aberdeen,UK,M,,
GCB,2002,8,1,Editor,Rowan Sage,University of Toronto,Canada,M,,
GCB,2002,8,1,Editor,William Schlesinger,Duke University,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Marilyn Ball,,Australia,F,,
GCB,2002,8,1,Editorial Advisory Board,Fakhri Bazzaz,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Tom H Blackburn,,Denmark,M,,
GCB,2002,8,1,Editorial Advisory Board,Bill Block,,UK,M,,
GCB,2002,8,1,Editorial Advisory Board,Gordan Bonan,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Sandra Brown,,USA,F,,
GCB,2002,8,1,Editorial Advisory Board,Doug Capone,,USA,F,,
GCB,2002,8,1,Editorial Advisory Board,Bruce E Chalker,,Australia,M,,
GCB,2002,8,1,Editorial Advisory Board,James S Clark,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Roger C Dahlman,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Bert G Drake,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Zvy Dubinsky,,Israel,M,,
GCB,2002,8,1,Editorial Advisory Board,Inez Fung,,Canada,F,,
GCB,2002,8,1,Editorial Advisory Board,Ilkka Hanski,,Finland,M,,
GCB,2002,8,1,Editorial Advisory Board,Ann Henderson-Sellers,,Australia,F,,
GCB,2002,8,1,Editorial Advisory Board,Tadaki Hirose,,Japan,M,,
GCB,2002,8,1,Editorial Advisory Board,Patrick Holligan,,UK,M,,
GCB,2002,8,1,Editorial Advisory Board,Paul Jarvis,,UK,M,,
GCB,2002,8,1,Editorial Advisory Board,R L Jefferies,,Canada,M,,
GCB,2002,8,1,Editorial Advisory Board,Peter Kareiva,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Bruce A Kimball,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Roger Knowles,,Canada,M,,
GCB,2002,8,1,Editorial Advisory Board,Christian Korner,,Switzerland,M,,
GCB,2002,8,1,Editorial Advisory Board,Beverly E Law,,USA,F,,
GCB,2002,8,1,Editorial Advisory Board,Jeffrey Levinton,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Jon Lloyd,,Germany,M,,
GCB,2002,8,1,Editorial Advisory Board,Pamela Matson,,USA,F,,
GCB,2002,8,1,Editorial Advisory Board,Franco Miglietta,,Italy,M,,
GCB,2002,8,1,Editorial Advisory Board,Hal Mooney,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,JC Murrell,,UK,M,,
GCB,2002,8,1,Editorial Advisory Board,Maria Piedade,,Brazil,F,,
GCB,2002,8,1,Editorial Advisory Board,Hugo Rogers,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Osvaldo Sala,,Argentina,M,,
GCB,2002,8,1,Editorial Advisory Board,David Schimel,,Germany,M,,
GCB,2002,8,1,Editorial Advisory Board,Robert Scholes,,South Africa,M,,
GCB,2002,8,1,Editorial Advisory Board,E-D Schulze,,Germany,M,,
GCB,2002,8,1,Editorial Advisory Board,Hank H Schugart,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Ted Smayda,,USA,M,,
GCB,2002,8,1,Editorial Advisory Board,Keith Smith,,UK,M,,
GCB,2002,8,1,Editorial Advisory Board,Nigel E Stork,,Australia,M,,
GCB,2002,8,1,Editorial Advisory Board,Masayuki M Takahashi,,Japan,M,,
GCB,2002,8,1,Editorial Advisory Board,Max Tilzer,,Germany,M,,
GCB,2002,8,1,Editorial Advisory Board,Riccardo Valentini,,Italy,M,,
GCB,2002,8,1,Editorial Advisory Board,Bess B Ward,,USA,F,,
GCB,2002,8,1,Editorial Advisory Board,J B Whitaker ,,UK,M,,
GCB,2002,8,1,Editorial Advisory Board,F Ian Woodward,,UK,M,,
GCB,2002,8,1,Production Editor,Emma Maddocks,Blackwell Publishing,UK,F,,
GCB,2003,9,,Chief Editor,Steve Long,University of Illinois,USA,M,,
GCB,2003,9,,Editor,Dennis Baldocchi,"University of California, Berkeley",USA,M,,
GCB,2003,9,,Editor,Nina Buchmann,ETH Zurich,Switzerland,F,,
GCB,2003,9,,Editor,Eric Davidson,Woods Hole Research Center,USA,M,,
GCB,2003,9,,Editor,Richard Geider,University of Essex,UK,M,,
GCB,2003,9,,Editor,Hefin Jones,Cardiff University,UK,M,,
GCB,2003,9,,Editor,Beverly E Law,Oregan State University,USA,F,,
GCB,2003,9,,Editor,Dennis Ojima,Colorado State University,USA,M,,
GCB,2003,9,,Editor,Colin Prentice,MPI - Jena,Germany,M,,
GCB,2003,9,,Editor,Rowan Sage,University of Toronto,Canada,M,,
GCB,2003,9,,Editor,Osvaldo Sala,University of Buenos Aires,Argentina,M,,
GCB,2003,9,,Co-founding Editor,Harry Smith,,UK,M,,
GCB,2003,9,,Editorial Advisory Board,Marilyn Ball,,Australia,F,,
GCB,2003,9,,Editorial Advisory Board,Fakhri Bazzaz,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Tom H Blackburn,,Denmark,M,,
GCB,2003,9,,Editorial Advisory Board,Gordan Bonan,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Sandra Brown,,USA,F,,
GCB,2003,9,,Editorial Advisory Board,Doug Capone,,USA,F,,
GCB,2003,9,,Editorial Advisory Board,Bruce E Chalker,,Australia,M,,
GCB,2003,9,,Editorial Advisory Board,James S Clark,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Roger C Dahlman,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Bert G Drake,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Zvy Dubinsky,,Israel,M,,
GCB,2003,9,,Editorial Advisory Board,Inez Fung,,Canada,F,,
GCB,2003,9,,Editorial Advisory Board,Ilkka Hanski,,Finland,M,,
GCB,2003,9,,Editorial Advisory Board,Ann Henderson-Sellers,,Australia,F,,
GCB,2003,9,,Editorial Advisory Board,Tadaki Hirose,,Japan,M,,
GCB,2003,9,,Editorial Advisory Board,Patrick Holligan,,UK,M,,
GCB,2003,9,,Editorial Advisory Board,Paul Jarvis,,UK,M,,
GCB,2003,9,,Editorial Advisory Board,R L Jefferies,,Canada,M,,
GCB,2003,9,,Editorial Advisory Board,Peter Kareiva,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Bruce A Kimball,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Roger Knowles,,Canada,M,,
GCB,2003,9,,Editorial Advisory Board,Christian Korner,,Switzerland,M,,
GCB,2003,9,,Editorial Advisory Board,Jeffrey Levinton,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Jon Lloyd,,Germany,M,,
GCB,2003,9,,Editorial Advisory Board,Pamela Matson,,USA,F,,
GCB,2003,9,,Editorial Advisory Board,Franco Miglietta,,Italy,M,,
GCB,2003,9,,Editorial Advisory Board,Hal Mooney,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,JC Murrell,,UK,M,,
GCB,2003,9,,Editorial Advisory Board,Maria Piedade,,Brazil,F,,
GCB,2003,9,,Editorial Advisory Board,Hugo Rogers,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Osvaldo Sala,,Argentina,M,,
GCB,2003,9,,Editorial Advisory Board,David Schimel,,Germany,M,,
GCB,2003,9,,Editorial Advisory Board,Robert Scholes,,South Africa,M,,
GCB,2003,9,,Editorial Advisory Board,E-D Schulze,,Germany,M,,
GCB,2003,9,,Editorial Advisory Board,Hank H Schugart,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Ted Smayda,,USA,M,,
GCB,2003,9,,Editorial Advisory Board,Keith Smith,,UK,M,,
GCB,2003,9,,Editorial Advisory Board,Nigel E Stork,,Australia,M,,
GCB,2003,9,,Editorial Advisory Board,Masayuki M Takahashi,,Japan,M,,
GCB,2003,9,,Editorial Advisory Board,Max Tilzer,,Germany,M,,
GCB,2003,9,,Editorial Advisory Board,Riccardo Valentini,,Italy,M,,
GCB,2003,9,,Editorial Advisory Board,Bess B Ward,,USA,F,,
GCB,2003,9,,Editorial Advisory Board,J B Whitaker ,,UK,M,,
GCB,2003,9,,Editorial Advisory Board,F Ian Woodward,,UK,M,,
GCB,2004,10,,Chief Editor,Steve Long,University of Illinois,USA,M,,
GCB,2004,10,,Editor,Dennis Baldocchi,"University of California, Berkeley",USA,M,,
GCB,2004,10,,Editor,Nina Buchmann,ETH Zurich,Switzerland,F,,
GCB,2004,10,,Editor,M. Francesca Cotrufo,Seconda Universita,Italy,F,,
GCB,2004,10,,Editor,Eric Davidson,Woods Hole Research Center,USA,M,,
GCB,2004,10,,Editor,Richard Geider,University of Essex,UK,M,,
GCB,2004,10,,Editor,Hefin Jones,Cardiff University,UK,M,,
GCB,2004,10,,Editor,Beverly E Law,Oregan State University,USA,F,,
GCB,2004,10,,Editor,Dennis Ojima,Colorado State University,USA,M,,
GCB,2004,10,,Editor,Colin Prentice,MPI - Jena,Germany,M,,
GCB,2004,10,,Editor,Rowan Sage,University of Toronto,Canada,M,,
GCB,2004,10,,Editor,Osvaldo Sala,University of Buenos Aires,Argentina,M,,
GCB,2004,10,,Co-founding Editor,Harry Smith,,UK,M,,
GCB,2004,10,,Editorial Advisory Board,Marilyn Ball,,Australia,F,,
GCB,2004,10,,Editorial Advisory Board,Tom H Blackburn,,Denmark,M,,
GCB,2004,10,,Editorial Advisory Board,Gordan Bonan,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,Sandra Brown,,USA,F,,
GCB,2004,10,,Editorial Advisory Board,Doug Capone,,USA,F,,
GCB,2004,10,,Editorial Advisory Board,Bruce E Chalker,,Australia,M,,
GCB,2004,10,,Editorial Advisory Board,James S Clark,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,Roger C Dahlman,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,Bert G Drake,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,Zvy Dubinsky,,Israel,M,,
GCB,2004,10,,Editorial Advisory Board,Ilkka Hanski,,Finland,M,,
GCB,2004,10,,Editorial Advisory Board,Ann Henderson-Sellers,,Australia,F,,
GCB,2004,10,,Editorial Advisory Board,Tadaki Hirose,,Japan,M,,
GCB,2004,10,,Editorial Advisory Board,Patrick Holligan,,UK,M,,
GCB,2004,10,,Editorial Advisory Board,Paul Jarvis,,UK,M,,
GCB,2004,10,,Editorial Advisory Board,R L Jefferies,,Canada,M,,
GCB,2004,10,,Editorial Advisory Board,Bruce Kimball,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,Roger Knowles,,Canada,M,,
GCB,2004,10,,Editorial Advisory Board,Christian Korner,,Switzerland,M,,
GCB,2004,10,,Editorial Advisory Board,Jeffrey Levinton,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,Jon Lloyd,,Germany,M,,
GCB,2004,10,,Editorial Advisory Board,Pamela Matson,,USA,F,,
GCB,2004,10,,Editorial Advisory Board,Franco Miglietta,,Italy,M,,
GCB,2004,10,,Editorial Advisory Board,JC Murrell,,UK,M,,
GCB,2004,10,,Editorial Advisory Board,Jim Prosser,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,Maria Piedade,,Brazil,F,,
GCB,2004,10,,Editorial Advisory Board,Hugo Rogers,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,David Schimel,,Germany,M,,
GCB,2004,10,,Editorial Advisory Board,Robert Scholes,,South Africa,M,,
GCB,2004,10,,Editorial Advisory Board,E-D Schulze,,Germany,M,,
GCB,2004,10,,Editorial Advisory Board,Hank H Schugart,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,Ted Smayda,,USA,M,,
GCB,2004,10,,Editorial Advisory Board,Keith Smith,,UK,M,,
GCB,2004,10,,Editorial Advisory Board,Nigel E Stork,,Australia,M,,
GCB,2004,10,,Editorial Advisory Board,Masayuki M Takahashi,,Japan,M,,
GCB,2004,10,,Editorial Advisory Board,Max Tilzer,,Germany,M,,
GCB,2004,10,,Editorial Advisory Board,Riccardo Valentini,,Italy,M,,
GCB,2004,10,,Editorial Advisory Board,Bess B Ward,,USA,F,,
GCB,2004,10,,Editorial Advisory Board,J B Whitaker ,,UK,M,,
GCB,2004,10,,Editorial Advisory Board,F Ian Woodward,,UK,M,,
GCB,2004,10,,Editorial Assistant,Rebecca Heid,University of Illinois,USA,F,,
GCB,2004,10,,Production Editor,Ian H Jones,Blackwell Science Ltd,UK,M,,
GCB,2005,11,,Chief Editor,Steve Long,University of Illinois,USA,M,,
GCB,2005,11,,Editor,Dennis Baldocchi,"University of California, Berkeley",USA,M,,
GCB,2005,11,,Editor,Nina Buchmann,ETH Zurich,Switzerland,F,,
GCB,2005,11,,Editor,M. Francesca Cotrufo,Seconda Universita,Italy,F,,
GCB,2005,11,,Editor,Eric Davidson,Woods Hole Research Center,USA,M,,
GCB,2005,11,,Editor,Richard Geider,University of Essex,UK,M,,
GCB,2005,11,,Editor,Ivan Janssens,University of Antwerp,Belgium,F,,
GCB,2005,11,,Editor,Hefin Jones,Cardiff University,UK,M,,
GCB,2005,11,,Editor,Beverly E Law,Oregan State University,USA,F,,
GCB,2005,11,,Editor,Rowan Sage,University of Toronto,Canada,M,,
GCB,2005,11,,Editor,Osvaldo Sala,University of Buenos Aires,Argentina,M,,
GCB,2005,11,,Co-founding Editor,Harry Smith,,UK,M,,
GCB,2005,11,,Editorial Advisory Board,Marilyn Ball,,Australia,F,,
GCB,2005,11,,Editorial Advisory Board,Tom H Blackburn,,Denmark,M,,
GCB,2005,11,,Editorial Advisory Board,Gordan Bonan,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,Sandra Brown,,USA,F,,
GCB,2005,11,,Editorial Advisory Board,Doug Capone,,USA,F,,
GCB,2005,11,,Editorial Advisory Board,Bruce E Chalker,,Australia,M,,
GCB,2005,11,,Editorial Advisory Board,James S Clark,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,Roger C Dahlman,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,Bert G Drake,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,Zvy Dubinsky,,Israel,M,,
GCB,2005,11,,Editorial Advisory Board,Ilkka Hanski,,Finland,M,,
GCB,2005,11,,Editorial Advisory Board,Ann Henderson-Sellers,,Australia,F,,
GCB,2005,11,,Editorial Advisory Board,Tadaki Hirose,,Japan,M,,
GCB,2005,11,,Editorial Advisory Board,Patrick Holligan,,UK,M,,
GCB,2005,11,,Editorial Advisory Board,Paul Jarvis,,UK,M,,
GCB,2005,11,,Editorial Advisory Board,R L Jefferies,,Canada,M,,
GCB,2005,11,,Editorial Advisory Board,Bruce Kimball,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,Roger Knowles,,Canada,M,,
GCB,2005,11,,Editorial Advisory Board,Christian Korner,,Switzerland,M,,
GCB,2005,11,,Editorial Advisory Board,Jeffrey Levinton,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,Jon Lloyd,,Germany,M,,
GCB,2005,11,,Editorial Advisory Board,Pamela Matson,,USA,F,,
GCB,2005,11,,Editorial Advisory Board,Franco Miglietta,,Italy,M,,
GCB,2005,11,,Editorial Advisory Board,JC Murrell,,UK,M,,
GCB,2005,11,,Editorial Advisory Board,Jim Prosser,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,Maria Piedade,,Brazil,F,,
GCB,2005,11,,Editorial Advisory Board,Hugo Rogers,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,David Schimel,,Germany,M,,
GCB,2005,11,,Editorial Advisory Board,Robert Scholes,,South Africa,M,,
GCB,2005,11,,Editorial Advisory Board,E-D Schulze,,Germany,M,,
GCB,2005,11,,Editorial Advisory Board,Hank H Schugart,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,Ted Smayda,,USA,M,,
GCB,2005,11,,Editorial Advisory Board,Keith Smith,,UK,M,,
GCB,2005,11,,Editorial Advisory Board,Nigel E Stork,,Australia,M,,
GCB,2005,11,,Editorial Advisory Board,Masayuki M Takahashi,,Japan,M,,
GCB,2005,11,,Editorial Advisory Board,Max Tilzer,,Germany,M,,
GCB,2005,11,,Editorial Advisory Board,Riccardo Valentini,,Italy,M,,
GCB,2005,11,,Editorial Advisory Board,Bess B Ward,,USA,F,,
GCB,2005,11,,Editorial Advisory Board,J B Whitaker ,,UK,M,,
GCB,2005,11,,Editorial Advisory Board,F Ian Woodward,,UK,M,,
GCB,2005,11,,Editorial Assistant,Rebecca Heid,University of Illinois,USA,F,,
GCB,2005,11,,Production Editor,Francesca Wood,Blackwell Publishing ,UK,F,,
GCB,2006,12,,Chief Editor,Steve Long,University of Illinois,USA,M,,
GCB,2006,12,,Editor,Dennis Baldocchi,"University of California, Berkeley",USA,M,,
GCB,2006,12,,Editor,Nina Buchmann,ETH Zurich,Switzerland,F,,
GCB,2006,12,,Editor,M. Francesca Cotrufo,Seconda Universita,Italy,F,,
GCB,2006,12,,Editor,Eric Davidson,Woods Hole Research Center,USA,M,,
GCB,2006,12,,Editor,Richard Geider,University of Essex,UK,M,,
GCB,2006,12,,Editor,Paul Hanson,ORNL,USA,M,,
GCB,2006,12,,Editor,Ivan Janssens,University of Antwerp,Belgium,F,,
GCB,2006,12,,Editor,Hefin Jones,Cardiff University,UK,M,,
GCB,2006,12,,Editor,Kazuhiko Kobayashi,University of Tokyo,Japan,M,,
GCB,2006,12,,Editor,Colin Prentice,MPI - Jena,Germany,M,,
GCB,2006,12,,Editor,Rowan Sage,University of Toronto,Canada,M,,
GCB,2006,12,,Editor,Sharon Robinson,University of Wollongong,Australia,F,,
GCB,2006,12,,Co-founding Editor,Harry Smith,,UK,M,,
GCB,2006,12,,Editorial Advisory Board,Marilyn Ball,,Australia,F,,
GCB,2006,12,,Editorial Advisory Board,Tom H Blackburn,,Denmark,M,,
GCB,2006,12,,Editorial Advisory Board,Gordan Bonan,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,Sandra Brown,,USA,F,,
GCB,2006,12,,Editorial Advisory Board,Doug Capone,,USA,F,,
GCB,2006,12,,Editorial Advisory Board,Bruce E Chalker,,Australia,M,,
GCB,2006,12,,Editorial Advisory Board,James S Clark,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,Roger C Dahlman,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,Bert G Drake,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,Zvy Dubinsky,,Israel,M,,
GCB,2006,12,,Editorial Advisory Board,Ilkka Hanski,,Finland,M,,
GCB,2006,12,,Editorial Advisory Board,Ann Henderson-Sellers,,Australia,F,,
GCB,2006,12,,Editorial Advisory Board,Tadaki Hirose,,Japan,M,,
GCB,2006,12,,Editorial Advisory Board,Patrick Holligan,,UK,M,,
GCB,2006,12,,Editorial Advisory Board,Paul Jarvis,,UK,M,,
GCB,2006,12,,Editorial Advisory Board,R L Jefferies,,Canada,M,,
GCB,2006,12,,Editorial Advisory Board,Bruce Kimball,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,Roger Knowles,,Canada,M,,
GCB,2006,12,,Editorial Advisory Board,Christian Korner,,Switzerland,M,,
GCB,2006,12,,Editorial Advisory Board,Jeffrey Levinton,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,Jon Lloyd,,Germany,M,,
GCB,2006,12,,Editorial Advisory Board,Pamela Matson,,USA,F,,
GCB,2006,12,,Editorial Advisory Board,Franco Miglietta,,Italy,M,,
GCB,2006,12,,Editorial Advisory Board,JC Murrell,,UK,M,,
GCB,2006,12,,Editorial Advisory Board,Jim Prosser,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,Maria Piedade,,Brazil,F,,
GCB,2006,12,,Editorial Advisory Board,Hugo Rogers,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,David Schimel,,Germany,M,,
GCB,2006,12,,Editorial Advisory Board,Robert Scholes,,South Africa,M,,
GCB,2006,12,,Editorial Advisory Board,E-D Schulze,,Germany,M,,
GCB,2006,12,,Editorial Advisory Board,Hank H Schugart,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,Ted Smayda,,USA,M,,
GCB,2006,12,,Editorial Advisory Board,Keith Smith,,UK,M,,
GCB,2006,12,,Editorial Advisory Board,Nigel E Stork,,Australia,M,,
GCB,2006,12,,Editorial Advisory Board,Masayuki M Takahashi,,Japan,M,,
GCB,2006,12,,Editorial Advisory Board,Max Tilzer,,Germany,M,,
GCB,2006,12,,Editorial Advisory Board,Riccardo Valentini,,Italy,M,,
GCB,2006,12,,Editorial Advisory Board,Bess B Ward,,USA,F,,
GCB,2006,12,,Editorial Advisory Board,J B Whitaker ,,UK,M,,
GCB,2006,12,,Editorial Advisory Board,F Ian Woodward,,UK,M,,
GCB,2006,12,,Editorial Assistant,Rebecca Heid,University of Illinois,USA,F,,
GCB,2006,12,,Production Editor,Francesca Wood,Blackwell Publishing ,UK,F,,
GCB,2007,13,,Chief Editor,Steve Long,University of Illinois,USA,M,,
GCB,2007,13,,Editor,Dennis Baldocchi,"University of California, Berkeley",USA,M,,
GCB,2007,13,,Editor,Nina Buchmann,ETH Zurich,Switzerland,F,,
GCB,2007,13,,Editor,M. Francesca Cotrufo,Seconda Universita,Italy,F,,
GCB,2007,13,,Editor,Eric Davidson,Woods Hole Research Center,USA,M,,
GCB,2007,13,,Editor,Paul Hanson,ORNL,USA,M,,
GCB,2007,13,,Editor,Ivan Janssens,University of Antwerp,Belgium,F,,
GCB,2007,13,,Editor,Hefin Jones,Cardiff University,UK,M,,
GCB,2007,13,,Editor,Kazuhiko Kobayashi,University of Tokyo,Japan,M,,
GCB,2007,13,,Editor,Colin Prentice,MPI - Jena,Germany,M,,
GCB,2007,13,,Editor,Rowan Sage,University of Toronto,Canada,M,,
GCB,2007,13,,Editor,David J Smith,University of Essex,UK,M,,
GCB,2007,13,,Editor,Marcel E Visser,Netherlands Institute of Technology,Netherlands,M,,
GCB,2007,13,,Co-founding Editor,Harry Smith,,UK,M,,
GCB,2007,13,,Editorial Advisory Board,Marilyn Ball,,Australia,F,,
GCB,2007,13,,Editorial Advisory Board,Tom H Blackburn,,Denmark,M,,
GCB,2007,13,,Editorial Advisory Board,Gordan Bonan,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,Sandra Brown,,USA,F,,
GCB,2007,13,,Editorial Advisory Board,Doug Capone,,USA,F,,
GCB,2007,13,,Editorial Advisory Board,Bruce E Chalker,,Australia,M,,
GCB,2007,13,,Editorial Advisory Board,James S Clark,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,Roger C Dahlman,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,Bert G Drake,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,Zvy Dubinsky,,Israel,M,,
GCB,2007,13,,Editorial Advisory Board,Ilkka Hanski,,Finland,M,,
GCB,2007,13,,Editorial Advisory Board,Ann Henderson-Sellers,,Australia,F,,
GCB,2007,13,,Editorial Advisory Board,Tadaki Hirose,,Japan,M,,
GCB,2007,13,,Editorial Advisory Board,Patrick Holligan,,UK,M,,
GCB,2007,13,,Editorial Advisory Board,Paul Jarvis,,UK,M,,
GCB,2007,13,,Editorial Advisory Board,R L Jefferies,,Canada,M,,
GCB,2007,13,,Editorial Advisory Board,Bruce Kimball,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,Roger Knowles,,Canada,M,,
GCB,2007,13,,Editorial Advisory Board,Christian Korner,,Switzerland,M,,
GCB,2007,13,,Editorial Advisory Board,Jeffrey Levinton,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,Jon Lloyd,,Germany,M,,
GCB,2007,13,,Editorial Advisory Board,Pamela Matson,,USA,F,,
GCB,2007,13,,Editorial Advisory Board,Franco Miglietta,,Italy,M,,
GCB,2007,13,,Editorial Advisory Board,JC Murrell,,UK,M,,
GCB,2007,13,,Editorial Advisory Board,Jim Prosser,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,Maria Piedade,,Brazil,F,,
GCB,2007,13,,Editorial Advisory Board,Hugo Rogers,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,David Schimel,,Germany,M,,
GCB,2007,13,,Editorial Advisory Board,Robert Scholes,,South Africa,M,,
GCB,2007,13,,Editorial Advisory Board,E-D Schulze,,Germany,M,,
GCB,2007,13,,Editorial Advisory Board,Hank H Schugart,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,Ted Smayda,,USA,M,,
GCB,2007,13,,Editorial Advisory Board,Keith Smith,,UK,M,,
GCB,2007,13,,Editorial Advisory Board,Nigel E Stork,,Australia,M,,
GCB,2007,13,,Editorial Advisory Board,Masayuki M Takahashi,,Japan,M,,
GCB,2007,13,,Editorial Advisory Board,Max Tilzer,,Germany,M,,
GCB,2007,13,,Editorial Advisory Board,Riccardo Valentini,,Italy,M,,
GCB,2007,13,,Editorial Advisory Board,Bess B Ward,,USA,F,,
GCB,2007,13,,Editorial Advisory Board,J B Whitaker ,,UK,M,,
GCB,2007,13,,Editorial Advisory Board,F Ian Woodward,,UK,M,,
GCB,2007,13,,Editorial Assistant,Rebecca Heid,University of Illinois,USA,F,,
