JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,Inst_Prior_Class,INST,UNIT,CITY,STATE,COUNTRY,geo.code
PLANTECOL,1993,NA,1,3566,Tadaki,,Hirose,Tadaki Hirose,Editor,SE,,Tohoku University,Biological Institute,Sendal,,Japan,JPN
PLANTECOL,1993,NA,1,2419,Michael,J,Hutchings,Michael J Hutchings,Editor,SE,,University of Sussex,School of Biological Sciences,Sussex,,UK,GBR
PLANTECOL,1993,NA,1,3835,Yoh,,Iwasa,Yoh Iwasa,Editor,SE,,Kyushu University,"Department of Biology, Faculty of Science",Fukuoka ,,Japan,JPN
PLANTECOL,1993,NA,1,3108,Robert,L,Jefferies,Robert L Jefferies,Editor,SE,University of Toronto,,,,,Canada,CAN
PLANTECOL,1993,NA,1,127,Anslem,,Kratochwil,Anslem Kratochwil,Editor,SE,,Universitat Osnabruck,Fachbereich Biologie/Chemie,Osnabruk,,Germany,DEU
PLANTECOL,1993,NA,1,1324,Hans,,Lambers,Hans Lambers,Guest.Editor,SPECIAL,,,,,,Australia,AUS
PLANTECOL,1993,NA,1,3762,William,K,Lauenroth,William K Lauenroth,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1993,NA,1,1328,Helmut,,Lieth,Helmut Lieth,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1993,NA,1,1758,Jean-Claude,,Menaut,Jean-Claude Menaut,Editor,SE,,,,,,France,FRA
PLANTECOL,1993,NA,1,2882,Pier,L,Nimis,Pier L Nimis,Editor,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,1993,NA,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Editor,SE,,Jawaharial Nehru University,School of Enviromental Sciences,New Delhi,,India,IND
PLANTECOL,1993,NA,1,1849,Jelte,,Rozema,Jelte Rozema,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,1993,NA,1,1849,Jelte,,Rozema,Jelte Rozema,Book.Review.Editor,SPECIAL,,,,,,The Netherlands,NLD
PLANTECOL,1993,NA,1,2545,Michael,C,Rutherford,Michael C Rutherford,Editor,SE,National Botanical Institute,,,,,South Africa,ZAF
PLANTECOL,1993,NA,1,2737,Osvaldo,E,Sala,Osvaldo E Sala,Editor,SE,University of Buenos Aires,,,,,Argentina,ARG
PLANTECOL,1993,NA,1,1028,Engkik,,Soepadmo,Engkik Soepadmo,Editor,SE,,University of Malaysia,Faculty of Science,Kuala Lumpur,,Malaysia,MYS
PLANTECOL,1993,NA,1,1921,Jelte,,VanAndel,Jelte VanAndel,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,1993,NA,1,3491,Siebe,C,VanDeGeijn,Siebe C VanDeGeijn,Guest.Editor,SPECIAL,Research Institute for Agrobiology and Soil Fertility,,,,,The Netherlands,NLD
PLANTECOL,1993,NA,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,1993,NA,1,899,Dale,H,Vitt,Dale H Vitt,Editor,SE,University of Alberta,,,,,Canada,CAN
PLANTECOL,1993,NA,1,2604,Marinus,JA,Werger,Marinus JA Werger,Editor,SE,,,,,,Netherlands,NLD
PLANTECOL,1993,NA,1,2116,Kyoji,,Yoda,Kyoji Yoda,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1994,110,1,956,Evan,H,DeLucia,Evan H DeLucia,Editor,SE,University of Illinois,,,,,United States,USA
PLANTECOL,1994,110,1,1542,James,K,Detling,James K Detling,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1994,110,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Editor,SE,Iowa State University,,,,,United States,USA
PLANTECOL,1994,110,1,282,Brij,,Gopal,Brij Gopal,Editor,SE,,,,,,India,IND
PLANTECOL,1994,110,1,3566,Tadaki,,Hirose,Tadaki Hirose,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1994,110,1,2419,Michael,J,Hutchings,Michael J Hutchings,Editor,SE,,,,,,UK,GBR
PLANTECOL,1994,110,1,3835,Yoh,,Iwasa,Yoh Iwasa,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1994,110,1,3108,Robert,L,Jefferies,Robert L Jefferies,Editor,SE,University of Toronto,,,,,Canada,CAN
PLANTECOL,1994,110,1,127,Anslem,,Kratochwil,Anslem Kratochwil,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1994,110,1,3762,William,K,Lauenroth,William K Lauenroth,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1994,110,1,1328,Helmut,,Lieth,Helmut Lieth,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1994,110,1,1758,Jean-Claude,,Menaut,Jean-Claude Menaut,Editor,SE,,,,,,France,FRA
PLANTECOL,1994,110,1,2882,Pier,L,Nimis,Pier L Nimis,Editor,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,1994,110,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Editor,SE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,1994,110,1,1849,Jelte,,Rozema,Jelte Rozema,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,1994,110,1,2545,Michael,C,Rutherford,Michael C Rutherford,Editor,SE,National Botanical Institute,,,,,South Africa,ZAF
PLANTECOL,1994,110,1,2737,Osvaldo,E,Sala,Osvaldo E Sala,Editor,SE,University of Buenos Aires,,,,,Argentina,ARG
PLANTECOL,1994,110,1,1028,Engkik,,Soepadmo,Engkik Soepadmo,Editor,SE,,,,,,Malaysia,MYS
PLANTECOL,1994,110,1,1921,Jelte,,VanAndel,Jelte VanAndel,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,1994,110,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,1994,110,1,899,Dale,H,Vitt,Dale H Vitt,Editor,SE,University of Alberta,,,,,Canada,CAN
PLANTECOL,1994,110,1,2604,Marinus,JA,Werger,Marinus JA Werger,Editor,SE,,,,,,Netherlands,NLD
PLANTECOL,1994,110,1,2116,Kyoji,,Yoda,Kyoji Yoda,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1995,116,1,956,Evan,H,DeLucia,Evan H DeLucia,Editor,SE,University of Illinois,,,,,United States,USA
PLANTECOL,1995,116,1,1542,James,K,Detling,James K Detling,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1995,116,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Editor,SE,,Wichita State University,Fairmont College of Liberal Arts and Sciences,Wichita,Kansas,United States,USA
PLANTECOL,1995,116,1,282,Brij,,Gopal,Brij Gopal,Editor,SE,,,,,,India,IND
PLANTECOL,1995,116,1,3566,Tadaki,,Hirose,Tadaki Hirose,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1995,116,1,2419,Michael,J,Hutchings,Michael J Hutchings,Editor,SE,,,,,,UK,GBR
PLANTECOL,1995,116,1,3835,Yoh,,Iwasa,Yoh Iwasa,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1995,116,1,3108,Robert,L,Jefferies,Robert L Jefferies,Editor,SE,University of Toronto,,,,,Canada,CAN
PLANTECOL,1995,116,1,127,Anslem,,Kratochwil,Anslem Kratochwil,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1995,116,1,3762,William,K,Lauenroth,William K Lauenroth,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1995,116,1,1328,Helmut,,Lieth,Helmut Lieth,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1995,116,1,1758,Jean-Claude,,Menaut,Jean-Claude Menaut,Editor,SE,,,,,,France,FRA
PLANTECOL,1995,116,1,2882,Pier,L,Nimis,Pier L Nimis,Editor,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,1995,116,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Editor,SE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,1995,116,1,1849,Jelte,,Rozema,Jelte Rozema,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,1995,116,1,2545,Michael,C,Rutherford,Michael C Rutherford,Editor,SE,National Botanical Institute,,,,,South Africa,ZAF
PLANTECOL,1995,116,1,2737,Osvaldo,E,Sala,Osvaldo E Sala,Editor,SE,University of Buenos Aires,,,,,Argentina,ARG
PLANTECOL,1995,116,1,1028,Engkik,,Soepadmo,Engkik Soepadmo,Editor,SE,,,,,,Malaysia,MYS
PLANTECOL,1995,116,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,1995,116,1,2604,Marinus,JA,Werger,Marinus JA Werger,Editor,SE,,,,,,Netherlands,NLD
PLANTECOL,1995,116,1,2116,Kyoji,,Yoda,Kyoji Yoda,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1996,122,1,1441,Juan,J,Armesto,Juan J Armesto,Editor,SE,,Universidad de Chile,"Laboratorio de Sistematica y Ecologia Vegetal, Facultad de Ciencias",Casilla,,Chile,CHL
PLANTECOL,1996,122,1,1162,Gregory,P,Cheplick,Gregory P Cheplick,Editor,SE,,College of Staten Island - CUNY,"Department of Biology, Faculty of Science",Staten Island,New York,United States,USA
PLANTECOL,1996,122,1,956,Evan,H,DeLucia,Evan H DeLucia,Editor,SE,University of Illinois,,,,,United States,USA
PLANTECOL,1996,122,1,1542,James,K,Detling,James K Detling,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1996,122,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Editor,SE,,Universidad Nacional Autonoma de Mexico,,Mexico D.F.,,Mexico,MEX
PLANTECOL,1996,122,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Editor,SE,,,,,,United States,USA
PLANTECOL,1996,122,1,282,Brij,,Gopal,Brij Gopal,Editor,SE,,,,,,India,IND
PLANTECOL,1996,122,1,3566,Tadaki,,Hirose,Tadaki Hirose,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1996,122,1,2419,Michael,J,Hutchings,Michael J Hutchings,Editor,SE,,,,,,UK,GBR
PLANTECOL,1996,122,1,3835,Yoh,,Iwasa,Yoh Iwasa,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1996,122,1,3108,Robert,L,Jefferies,Robert L Jefferies,Editor,SE,University of Toronto,,,,,Canada,CAN
PLANTECOL,1996,122,1,127,Anslem,,Kratochwil,Anslem Kratochwil,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1996,122,1,3762,William,K,Lauenroth,William K Lauenroth,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1996,122,1,1704,John,A,Lee,John A Lee,Editor,SE,,University of Sheffield,"School of Biological Sciences, Department of Animal and Plant Sciences",Sheffield,,UK,GBR
PLANTECOL,1996,122,1,2857,Pierre,,Legendre,Pierre Legendre,Editor,SE,,Universite of Montreal,Department de Sciences Biologiques,Montreal,Quebec,Canada,CAN
PLANTECOL,1996,122,1,1328,Helmut,,Lieth,Helmut Lieth,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1996,122,1,1001,Ernesto,,Medina,Ernesto Medina,Editor,SE,,Instituto Venezolano de Investigaciones Cientificas,Centro de Ecologia y Ciencias,Caracas,,Venezuela,VEN
PLANTECOL,1996,122,1,1758,Jean-Claude,,Menaut,Jean-Claude Menaut,Editor,SE,,,,,,France,FRA
PLANTECOL,1996,122,1,3161,Roger,del,Moral,Roger del Moral,Editor,SE,,University of Washington ,Department of Botany,Seattle,Washington,United States,USA
PLANTECOL,1996,122,1,2882,Pier,L,Nimis,Pier L Nimis,Editor,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,1996,122,1,1800,John,,Pastor,John Pastor,Editor,SE,,University of Minnesota,"Centre for Water & the Environment, Natural Resources Research Institute",Duluth,Minnesota,United States,USA
PLANTECOL,1996,122,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Editor,SE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,1996,122,1,3201,Richard,J,Reader,Richard J Reader,Editor,SE,,University of Guelph,"Department of Botany, College of Biological Science",Guleph,Ontario,Canada,CAN
PLANTECOL,1996,122,1,2535,Marcel,,Rejmanek,Marcel Rejmanek,Editor,SE,,University of California Davis,"Division of Biological Sciencies, Section of Evolution and Ecology",Davis,California,United States,USA
PLANTECOL,1996,122,1,1849,Jelte,,Rozema,Jelte Rozema,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,1996,122,1,2545,Michael,C,Rutherford,Michael C Rutherford,Editor,SE,National Botanical Institute,,,,,South Africa,ZAF
PLANTECOL,1996,122,1,2737,Osvaldo,E,Sala,Osvaldo E Sala,Editor,SE,University of Buenos Aires,,,,,Argentina,ARG
PLANTECOL,1996,122,1,1028,Engkik,,Soepadmo,Engkik Soepadmo,Editor,SE,,,,,,Malaysia,MYS
PLANTECOL,1996,122,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,1996,122,1,2604,Marinus,JA,Werger,Marinus JA Werger,Editor,SE,,,,,,Netherlands,NLD
PLANTECOL,1996,122,1,2116,Kyoji,,Yoda,Kyoji Yoda,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1997,128,NA,1441,Juan,J,Armesto,Juan J Armesto,Editor,SE,Universidad de Chile,,,,,Chile,CHL
PLANTECOL,1997,128,NA,1162,Gregory,P,Cheplick,Gregory P Cheplick,Editor,SE,College of Staten Island - CUNY,,,,,United States,USA
PLANTECOL,1997,128,NA,3026,Richard,M,Cowling,Richard M Cowling,Editor,SE,,University of Cape Town,"Institute for Plant Conservation, Department of Botany",Rondebosch,,South Africa,ZAF
PLANTECOL,1997,128,NA,956,Evan,H,DeLucia,Evan H DeLucia,Editor,SE,University of Illinois,,,,,United States,USA
PLANTECOL,1997,128,NA,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Editor,SE,,,,,,Mexico,MEX
PLANTECOL,1997,128,NA,2715,Ove,,Eriksson,Ove Eriksson,Editor,SE,,Stockholm University,Department of Botany,Stockolm,,Sweden,SWE
PLANTECOL,1997,128,NA,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Editor,SE,,,,,,United States,USA
PLANTECOL,1997,128,NA,1604,James,B,Grace,James B Grace,Editor,SE,,U.S. Geological Survey,National Wetlands Research Center,Lafayette,Lousiana,United States,USA
PLANTECOL,1997,128,NA,1315,Henry,F,Howe,Henry F Howe,Editor,SE,,University of Illinois at Chicago,Department of Biological Sciences,Chicago,Illinois,United States,USA
PLANTECOL,1997,128,NA,2654,Nancy,,Huntly,Nancy Huntly,Editor,SE,,Idaho State University,Department of Biological Sciences,Pocatello,Idaho,United States,USA
PLANTECOL,1997,128,NA,2419,Michael,J,Hutchings,Michael J Hutchings,Editor,SE,,,,,,UK,GBR
PLANTECOL,1997,128,NA,3835,Yoh,,Iwasa,Yoh Iwasa,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1997,128,NA,3582,Takashi,,Kohyama,Takashi Kohyama,Editor,SE,,Hokkaido University,Graduate School of Environmental Earth Science,Sapporo,,Japan,JPN
PLANTECOL,1997,128,NA,127,Anslem,,Kratochwil,Anslem Kratochwil,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1997,128,NA,3762,William,K,Lauenroth,William K Lauenroth,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1997,128,NA,1704,John,A,Lee,John A Lee,Editor,SE,,,,,,UK,GBR
PLANTECOL,1997,128,NA,2857,Pierre,,Legendre,Pierre Legendre,Editor,SE,,,,,,Canada,CAN
PLANTECOL,1997,128,NA,512,Craig,Green,Lorimer,Craig Green Lorimer,Editor,SE,,University of Wisconsin,Department of Forestry,Madison,Wisconsin,United States,USA
PLANTECOL,1997,128,NA,1001,Ernesto,,Medina,Ernesto Medina,Editor,SE,,,,,,Venezuela,VEN
PLANTECOL,1997,128,NA,3161,Roger,del,Moral,Roger del Moral,Editor,SE,University of Washington ,,,,,United States,USA
PLANTECOL,1997,128,NA,2882,Pier,L,Nimis,Pier L Nimis,Editor,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,1997,128,NA,1800,John,,Pastor,John Pastor,Editor,SE,,,,,,United States,USA
PLANTECOL,1997,128,NA,1819,John,,Proctor,John Proctor,Editor,SE,,University of Stirling,School of Biological and Molecular Sciences,Stirling,Scotland,UK,GBR
PLANTECOL,1997,128,NA,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Editor,SE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,1997,128,NA,3201,Richard,J,Reader,Richard J Reader,Editor,SE,University of Guelph,,,,,Canada,CAN
PLANTECOL,1997,128,NA,2535,Marcel,,Rejmanek,Marcel Rejmanek,Editor,SE,,,,,,United States,USA
PLANTECOL,1997,128,NA,1849,Jelte,,Rozema,Jelte Rozema,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,1997,128,NA,1028,Engkik,,Soepadmo,Engkik Soepadmo,Editor,SE,,,,,,Malaysia,MYS
PLANTECOL,1997,128,NA,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,1997,128,NA,3497,Stephen,J,Walsh,Stephen J Walsh,Editor,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,1997,128,NA,2604,Marinus,JA,Werger,Marinus JA Werger,Editor,SE,,,,,,Netherlands,NLD
PLANTECOL,1998,134,1,1441,Juan,J,Armesto,Juan J Armesto,Editor,SE,Universidad de Chile,,,,,Chile,CHL
PLANTECOL,1998,134,1,1162,Gregory,P,Cheplick,Gregory P Cheplick,Editor,SE,College of Staten Island - CUNY,,,,,United States,USA
PLANTECOL,1998,134,1,3026,Richard,M,Cowling,Richard M Cowling,Editor,SE,University of Cape Town,,,,,South Africa,ZAF
PLANTECOL,1998,134,1,956,Evan,H,DeLucia,Evan H DeLucia,Editor,SE,University of Illinois,,,,,United States,USA
PLANTECOL,1998,134,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Editor,SE,,,,,,Mexico,MEX
PLANTECOL,1998,134,1,2715,Ove,,Eriksson,Ove Eriksson,Editor,SE,,,,,,Sweden,SWE
PLANTECOL,1998,134,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Editor,SE,,,,,,United States,USA
PLANTECOL,1998,134,1,1604,James,B,Grace,James B Grace,Editor,SE,U.S. Geological Survey,,,,,United States,USA
PLANTECOL,1998,134,1,1315,Henry,F,Howe,Henry F Howe,Editor,SE,University of Illinois at Chicago,,,,,United States,USA
PLANTECOL,1998,134,1,2654,Nancy,,Huntly,Nancy Huntly,Editor,SE,,,,,,United States,USA
PLANTECOL,1998,134,1,2419,Michael,J,Hutchings,Michael J Hutchings,Editor,SE,,,,,,UK,GBR
PLANTECOL,1998,134,1,3835,Yoh,,Iwasa,Yoh Iwasa,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1998,134,1,3582,Takashi,,Kohyama,Takashi Kohyama,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1998,134,1,127,Anslem,,Kratochwil,Anslem Kratochwil,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1998,134,1,3762,William,K,Lauenroth,William K Lauenroth,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1998,134,1,1704,John,A,Lee,John A Lee,Editor,SE,,,,,,UK,GBR
PLANTECOL,1998,134,1,2857,Pierre,,Legendre,Pierre Legendre,Editor,SE,,,,,,Canada,CAN
PLANTECOL,1998,134,1,512,Craig,Green,Lorimer,Craig Green Lorimer,Editor,SE,,,,,,United States,USA
PLANTECOL,1998,134,1,1001,Ernesto,,Medina,Ernesto Medina,Editor,SE,,,,,,Venezuela,VEN
PLANTECOL,1998,134,1,3161,Roger,del,Moral,Roger del Moral,Editor,SE,University of Washington ,,,,,United States,USA
PLANTECOL,1998,134,1,2882,Pier,L,Nimis,Pier L Nimis,Editor,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,1998,134,1,1800,John,,Pastor,John Pastor,Editor,SE,,,,,,United States,USA
PLANTECOL,1998,134,1,1819,John,,Proctor,John Proctor,Editor,SE,,,,,,UK,GBR
PLANTECOL,1998,134,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Editor,SE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,1998,134,1,3201,Richard,J,Reader,Richard J Reader,Editor,SE,University of Guelph,,,,,Canada,CAN
PLANTECOL,1998,134,1,2535,Marcel,,Rejmanek,Marcel Rejmanek,Editor,SE,,,,,,United States,USA
PLANTECOL,1998,134,1,1849,Jelte,,Rozema,Jelte Rozema,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,1998,134,1,1028,Engkik,,Soepadmo,Engkik Soepadmo,Editor,SE,,,,,,Malaysia,MYS
PLANTECOL,1998,134,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,1998,134,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editor,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,1998,134,1,2604,Marinus,JA,Werger,Marinus JA Werger,Editor,SE,,,,,,Netherlands,NLD
PLANTECOL,1999,140,1,1441,Juan,J,Armesto,Juan J Armesto,Editor,SE,Universidad de Chile,,,,,Chile,CHL
PLANTECOL,1999,140,1,1162,Gregory,P,Cheplick,Gregory P Cheplick,Editor,SE,College of Staten Island - CUNY,,,,,United States,USA
PLANTECOL,1999,140,1,3026,Richard,M,Cowling,Richard M Cowling,Editor,SE,University of Cape Town,,,,,South Africa,ZAF
PLANTECOL,1999,140,1,956,Evan,H,DeLucia,Evan H DeLucia,Editor,SE,University of Illinois,,,,,United States,USA
PLANTECOL,1999,140,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Editor,SE,,,,,,Mexico,MEX
PLANTECOL,1999,140,1,2715,Ove,,Eriksson,Ove Eriksson,Editor,SE,,,,,,Sweden,SWE
PLANTECOL,1999,140,1,705,David,C,Glenn-Lewin,David C Glenn-Lewin,Editor,SE,,,,,,United States,USA
PLANTECOL,1999,140,1,1604,James,B,Grace,James B Grace,Editor,SE,U.S. Geological Survey,,,,,United States,USA
PLANTECOL,1999,140,1,1315,Henry,F,Howe,Henry F Howe,Editor,SE,University of Illinois at Chicago,,,,,United States,USA
PLANTECOL,1999,140,1,2419,Michael,J,Hutchings,Michael J Hutchings,Editor,SE,,,,,,UK,GBR
PLANTECOL,1999,140,1,3835,Yoh,,Iwasa,Yoh Iwasa,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1999,140,1,3582,Takashi,,Kohyama,Takashi Kohyama,Editor,SE,,,,,,Japan,JPN
PLANTECOL,1999,140,1,127,Anslem,,Kratochwil,Anslem Kratochwil,Editor,SE,,,,,,Germany,DEU
PLANTECOL,1999,140,1,3762,William,K,Lauenroth,William K Lauenroth,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,1999,140,1,1704,John,A,Lee,John A Lee,Editor,SE,,,,,,UK,GBR
PLANTECOL,1999,140,1,2857,Pierre,,Legendre,Pierre Legendre,Editor,SE,,,,,,Canada,CAN
PLANTECOL,1999,140,1,512,Craig,Green,Lorimer,Craig Green Lorimer,Editor,SE,,,,,,United States,USA
PLANTECOL,1999,140,1,1001,Ernesto,,Medina,Ernesto Medina,Editor,SE,,,,,,Venezuela,VEN
PLANTECOL,1999,140,1,3161,Roger,del,Moral,Roger del Moral,Editor,SE,University of Washington ,,,,,United States,USA
PLANTECOL,1999,140,1,2882,Pier,L,Nimis,Pier L Nimis,Editor,SE,University of Trieste,,,,,Italy,ITA
PLANTECOL,1999,140,1,1800,John,,Pastor,John Pastor,Editor,SE,,,,,,United States,USA
PLANTECOL,1999,140,1,1819,John,,Proctor,John Proctor,Editor,SE,,,,,,UK,GBR
PLANTECOL,1999,140,1,2900,Palayanoor,S,Ramakrishnan,Palayanoor S Ramakrishnan,Editor,SE,Jawaharial Nehru University,,,,,India,IND
PLANTECOL,1999,140,1,3201,Richard,J,Reader,Richard J Reader,Editor,SE,University of Guelph,,,,,Canada,CAN
PLANTECOL,1999,140,1,2535,Marcel,,Rejmanek,Marcel Rejmanek,Editor,SE,,,,,,United States,USA
PLANTECOL,1999,140,1,1849,Jelte,,Rozema,Jelte Rozema,Editor,SE,,,,,,The Netherlands,NLD
PLANTECOL,1999,140,1,1849,Jelte,,Rozema,Jelte Rozema,Book.Review.Editor,SPECIAL,,,,,,The Netherlands,NLD
PLANTECOL,1999,140,1,1028,Engkik,,Soepadmo,Engkik Soepadmo,Editor,SE,,,,,,Malaysia,MYS
PLANTECOL,1999,140,1,221,Arnold,Green,VanDerValk,Arnold Green VanDerValk,EIC,EIC,,,,,,United States,USA
PLANTECOL,1999,140,1,3497,Stephen,J,Walsh,Stephen J Walsh,Editor,SE,University of North Carolina at Chapel Hill,,,,,United States,USA
PLANTECOL,1999,140,1,2604,Marinus,JA,Werger,Marinus JA Werger,Editor,SE,,,,,,Netherlands,NLD
PLANTECOL,2000,146,1,1441,Juan,J,Armesto,Juan J Armesto,Editor,SE,Universidad de Chile,,,,,Chile,CHL
PLANTECOL,2000,146,1,2976,Richard,Green,Baker,Richard Green Baker,Editor,SE,,University of Iowa,Department of Geology,Iowa City,Iowa,United States,USA
PLANTECOL,2000,146,1,3289,Steve,,Brewer,Steve Brewer,Editor,SE,,University of Missisippi,Department of Biology,Oxford,Missisippi,United States,USA
PLANTECOL,2000,146,1,3026,Richard,M,Cowling,Richard M Cowling,Editor,SE,University of Cape Town,,,,,South Africa,ZAF
PLANTECOL,2000,146,1,956,Evan,H,DeLucia,Evan H DeLucia,Editor,SE,University of Illinois,,,,,United States,USA
PLANTECOL,2000,146,1,3041,Rodolfo,,Dirzo,Rodolfo Dirzo,Editor,SE,,,,,,Mexico,MEX
PLANTECOL,2000,146,1,2715,Ove,,Eriksson,Ove Eriksson,Editor,SE,,,,,,Sweden,SWE
PLANTECOL,2000,146,1,1315,Henry,F,Howe,Henry F Howe,Editor,SE,University of Illinois at Chicago,,,,,United States,USA
PLANTECOL,2000,146,1,2419,Michael,J,Hutchings,Michael J Hutchings,Editor,SE,,,,,,UK,GBR
PLANTECOL,2000,146,1,3835,Yoh,,Iwasa,Yoh Iwasa,Editor,SE,,,,,,Japan,JPN
PLANTECOL,2000,146,1,2032,Kenneth,,Koehler,Kenneth Koehler,Editor,SE,,Iowa State University,Department of Statistics,Ames,Iowa,United States,USA
PLANTECOL,2000,146,1,3582,Takashi,,Kohyama,Takashi Kohyama,Editor,SE,,,,,,Japan,JPN
PLANTECOL,2000,146,1,127,Anslem,,Kratochwil,Anslem Kratochwil,Editor,SE,,,,,,Germany,DEU
PLANTECOL,2000,146,1,3762,William,K,Lauenroth,William K Lauenroth,Editor,SE,Colorado State University,,,,,United States,USA
PLANTECOL,2000,146,1,1704,John,A,Lee,John A Lee,Editor,SE,,,,,,UK,GBR
PLANTECOL,2000,146,1,2857,Pierre,,Legendre,Pierre Legendre,Editor,SE,,,,,,Canada,CAN
PLANTECOL,2000,146,1,512,Craig,Green,Lorimer,Craig Green Lorimer,Editor,SE,,,,,,United States,USA
PLANTECOL,2000,146,1,318,Brian,C,McCarthy,Brian C McCarthy,Editor,SE,,Ohio University,Department of Environmental and Plant Biology,Athens,Ohio,United States,USA
PLANTECOL,2000,146,1,1001,Ernesto,,Medina,Ernesto Medina,Editor,SE,,,,,,Venezuela,VEN
